,road,abbrevs
358,SR 222,"sr 222,sr-222,sr222,state road 222,state road-222,state road222,state rd 222,state rd-222,state rd222,st road 222,st road-222,st road222,st rd 222,st rd-222,st rd222,sr 222,sr-222,sr222,sr 222,sr-222,sr222,sr 222,sr-222,sr222,sr 222,sr-222,sr222,sr 222,sr-222,sr222,sr 222,sr-222,sr222,sr 222,sr-222,sr222,sr 222,sr-222,sr222,sr 222,sr-222,sr222,sr 222,sr-222,sr222"
359,SR 224,"sr 224,sr-224,sr224,state road 224,state road-224,state road224,state rd 224,state rd-224,state rd224,st road 224,st road-224,st road224,st rd 224,st rd-224,st rd224,sr 224,sr-224,sr224,sr 224,sr-224,sr224,sr 224,sr-224,sr224,sr 224,sr-224,sr224,sr 224,sr-224,sr224,sr 224,sr-224,sr224,sr 224,sr-224,sr224,sr 224,sr-224,sr224,sr 224,sr-224,sr224,sr 224,sr-224,sr224"
360,SR 226,"sr 226,sr-226,sr226,state road 226,state road-226,state road226,state rd 226,state rd-226,state rd226,st road 226,st road-226,st road226,st rd 226,st rd-226,st rd226,sr 226,sr-226,sr226,sr 226,sr-226,sr226,sr 226,sr-226,sr226,sr 226,sr-226,sr226,sr 226,sr-226,sr226,sr 226,sr-226,sr226,sr 226,sr-226,sr226,sr 226,sr-226,sr226,sr 226,sr-226,sr226,sr 226,sr-226,sr226"
361,SR 228,"sr 228,sr-228,sr228,state road 228,state road-228,state road228,state rd 228,state rd-228,state rd228,st road 228,st road-228,st road228,st rd 228,st rd-228,st rd228,sr 228,sr-228,sr228,sr 228,sr-228,sr228,sr 228,sr-228,sr228,sr 228,sr-228,sr228,sr 228,sr-228,sr228,sr 228,sr-228,sr228,sr 228,sr-228,sr228,sr 228,sr-228,sr228,sr 228,sr-228,sr228,sr 228,sr-228,sr228"
362,SR 228A,"sr 228a,sr-228a,sr228a,state road 228a,state road-228a,state road228a,state rd 228a,state rd-228a,state rd228a,st road 228a,st road-228a,st road228a,st rd 228a,st rd-228a,st rd228a,sr 228a,sr-228a,sr228a,sr 228a,sr-228a,sr228a,sr 228a,sr-228a,sr228a,sr 228a,sr-228a,sr228a,sr 228a,sr-228a,sr228a,sr 228a,sr-228a,sr228a,sr 228a,sr-228a,sr228a,sr 228a,sr-228a,sr228a,sr 228a,sr-228a,sr228a,sr 228a,sr-228a,sr228a"
363,SR 230,"sr 230,sr-230,sr230,state road 230,state road-230,state road230,state rd 230,state rd-230,state rd230,st road 230,st road-230,st road230,st rd 230,st rd-230,st rd230,sr 230,sr-230,sr230,sr 230,sr-230,sr230,sr 230,sr-230,sr230,sr 230,sr-230,sr230,sr 230,sr-230,sr230,sr 230,sr-230,sr230,sr 230,sr-230,sr230,sr 230,sr-230,sr230,sr 230,sr-230,sr230,sr 230,sr-230,sr230"
364,SR 231,"sr 231,sr-231,sr231,state road 231,state road-231,state road231,state rd 231,state rd-231,state rd231,st road 231,st road-231,st road231,st rd 231,st rd-231,st rd231,sr 231,sr-231,sr231,sr 231,sr-231,sr231,sr 231,sr-231,sr231,sr 231,sr-231,sr231,sr 231,sr-231,sr231,sr 231,sr-231,sr231,sr 231,sr-231,sr231,sr 231,sr-231,sr231,sr 231,sr-231,sr231,sr 231,sr-231,sr231"
365,SR 235,"sr 235,sr-235,sr235,state road 235,state road-235,state road235,state rd 235,state rd-235,state rd235,st road 235,st road-235,st road235,st rd 235,st rd-235,st rd235,sr 235,sr-235,sr235,sr 235,sr-235,sr235,sr 235,sr-235,sr235,sr 235,sr-235,sr235,sr 235,sr-235,sr235,sr 235,sr-235,sr235,sr 235,sr-235,sr235,sr 235,sr-235,sr235,sr 235,sr-235,sr235,sr 235,sr-235,sr235"
366,SR 238,"sr 238,sr-238,sr238,state road 238,state road-238,state road238,state rd 238,state rd-238,state rd238,st road 238,st road-238,st road238,st rd 238,st rd-238,st rd238,sr 238,sr-238,sr238,sr 238,sr-238,sr238,sr 238,sr-238,sr238,sr 238,sr-238,sr238,sr 238,sr-238,sr238,sr 238,sr-238,sr238,sr 238,sr-238,sr238,sr 238,sr-238,sr238,sr 238,sr-238,sr238,sr 238,sr-238,sr238"
367,SR 243,"sr 243,sr-243,sr243,state road 243,state road-243,state road243,state rd 243,state rd-243,state rd243,st road 243,st road-243,st road243,st rd 243,st rd-243,st rd243,sr 243,sr-243,sr243,sr 243,sr-243,sr243,sr 243,sr-243,sr243,sr 243,sr-243,sr243,sr 243,sr-243,sr243,sr 243,sr-243,sr243,sr 243,sr-243,sr243,sr 243,sr-243,sr243,sr 243,sr-243,sr243,sr 243,sr-243,sr243"
368,SR 247,"sr 247,sr-247,sr247,state road 247,state road-247,state road247,state rd 247,state rd-247,state rd247,st road 247,st road-247,st road247,st rd 247,st rd-247,st rd247,sr 247,sr-247,sr247,sr 247,sr-247,sr247,sr 247,sr-247,sr247,sr 247,sr-247,sr247,sr 247,sr-247,sr247,sr 247,sr-247,sr247,sr 247,sr-247,sr247,sr 247,sr-247,sr247,sr 247,sr-247,sr247,sr 247,sr-247,sr247"
369,SR 249,"sr 249,sr-249,sr249,state road 249,state road-249,state road249,state rd 249,state rd-249,state rd249,st road 249,st road-249,st road249,st rd 249,st rd-249,st rd249,sr 249,sr-249,sr249,sr 249,sr-249,sr249,sr 249,sr-249,sr249,sr 249,sr-249,sr249,sr 249,sr-249,sr249,sr 249,sr-249,sr249,sr 249,sr-249,sr249,sr 249,sr-249,sr249,sr 249,sr-249,sr249,sr 249,sr-249,sr249"
370,SR 261,"sr 261,sr-261,sr261,state road 261,state road-261,state road261,state rd 261,state rd-261,state rd261,st road 261,st road-261,st road261,st rd 261,st rd-261,st rd261,sr 261,sr-261,sr261,sr 261,sr-261,sr261,sr 261,sr-261,sr261,sr 261,sr-261,sr261,sr 261,sr-261,sr261,sr 261,sr-261,sr261,sr 261,sr-261,sr261,sr 261,sr-261,sr261,sr 261,sr-261,sr261,sr 261,sr-261,sr261"
371,SR 263,"sr 263,sr-263,sr263,state road 263,state road-263,state road263,state rd 263,state rd-263,state rd263,st road 263,st road-263,st road263,st rd 263,st rd-263,st rd263,sr 263,sr-263,sr263,sr 263,sr-263,sr263,sr 263,sr-263,sr263,sr 263,sr-263,sr263,sr 263,sr-263,sr263,sr 263,sr-263,sr263,sr 263,sr-263,sr263,sr 263,sr-263,sr263,sr 263,sr-263,sr263,sr 263,sr-263,sr263"
372,SR 265,"sr 265,sr-265,sr265,state road 265,state road-265,state road265,state rd 265,state rd-265,state rd265,st road 265,st road-265,st road265,st rd 265,st rd-265,st rd265,sr 265,sr-265,sr265,sr 265,sr-265,sr265,sr 265,sr-265,sr265,sr 265,sr-265,sr265,sr 265,sr-265,sr265,sr 265,sr-265,sr265,sr 265,sr-265,sr265,sr 265,sr-265,sr265,sr 265,sr-265,sr265,sr 265,sr-265,sr265"
373,SR 267,"sr 267,sr-267,sr267,state road 267,state road-267,state road267,state rd 267,state rd-267,state rd267,st road 267,st road-267,st road267,st rd 267,st rd-267,st rd267,sr 267,sr-267,sr267,sr 267,sr-267,sr267,sr 267,sr-267,sr267,sr 267,sr-267,sr267,sr 267,sr-267,sr267,sr 267,sr-267,sr267,sr 267,sr-267,sr267,sr 267,sr-267,sr267,sr 267,sr-267,sr267,sr 267,sr-267,sr267"
374,SR 269,"sr 269,sr-269,sr269,state road 269,state road-269,state road269,state rd 269,state rd-269,state rd269,st road 269,st road-269,st road269,st rd 269,st rd-269,st rd269,sr 269,sr-269,sr269,sr 269,sr-269,sr269,sr 269,sr-269,sr269,sr 269,sr-269,sr269,sr 269,sr-269,sr269,sr 269,sr-269,sr269,sr 269,sr-269,sr269,sr 269,sr-269,sr269,sr 269,sr-269,sr269,sr 269,sr-269,sr269"
375,SR 273,"sr 273,sr-273,sr273,state road 273,state road-273,state road273,state rd 273,state rd-273,state rd273,st road 273,st road-273,st road273,st rd 273,st rd-273,st rd273,sr 273,sr-273,sr273,sr 273,sr-273,sr273,sr 273,sr-273,sr273,sr 273,sr-273,sr273,sr 273,sr-273,sr273,sr 273,sr-273,sr273,sr 273,sr-273,sr273,sr 273,sr-273,sr273,sr 273,sr-273,sr273,sr 273,sr-273,sr273"
376,SR 276,"sr 276,sr-276,sr276,state road 276,state road-276,state road276,state rd 276,state rd-276,state rd276,st road 276,st road-276,st road276,st rd 276,st rd-276,st rd276,sr 276,sr-276,sr276,sr 276,sr-276,sr276,sr 276,sr-276,sr276,sr 276,sr-276,sr276,sr 276,sr-276,sr276,sr 276,sr-276,sr276,sr 276,sr-276,sr276,sr 276,sr-276,sr276,sr 276,sr-276,sr276,sr 276,sr-276,sr276"
377,SR 277,"sr 277,sr-277,sr277,state road 277,state road-277,state road277,state rd 277,state rd-277,state rd277,st road 277,st road-277,st road277,st rd 277,st rd-277,st rd277,sr 277,sr-277,sr277,sr 277,sr-277,sr277,sr 277,sr-277,sr277,sr 277,sr-277,sr277,sr 277,sr-277,sr277,sr 277,sr-277,sr277,sr 277,sr-277,sr277,sr 277,sr-277,sr277,sr 277,sr-277,sr277,sr 277,sr-277,sr277"
378,SR 281,"sr 281,sr-281,sr281,state road 281,state road-281,state road281,state rd 281,state rd-281,state rd281,st road 281,st road-281,st road281,st rd 281,st rd-281,st rd281,sr 281,sr-281,sr281,sr 281,sr-281,sr281,sr 281,sr-281,sr281,sr 281,sr-281,sr281,sr 281,sr-281,sr281,sr 281,sr-281,sr281,sr 281,sr-281,sr281,sr 281,sr-281,sr281,sr 281,sr-281,sr281,sr 281,sr-281,sr281"
379,SR 285,"sr 285,sr-285,sr285,state road 285,state road-285,state road285,state rd 285,state rd-285,state rd285,st road 285,st road-285,st road285,st rd 285,st rd-285,st rd285,sr 285,sr-285,sr285,sr 285,sr-285,sr285,sr 285,sr-285,sr285,sr 285,sr-285,sr285,sr 285,sr-285,sr285,sr 285,sr-285,sr285,sr 285,sr-285,sr285,sr 285,sr-285,sr285,sr 285,sr-285,sr285,sr 285,sr-285,sr285"
380,SR 289,"sr 289,sr-289,sr289,state road 289,state road-289,state road289,state rd 289,state rd-289,state rd289,st road 289,st road-289,st road289,st rd 289,st rd-289,st rd289,sr 289,sr-289,sr289,sr 289,sr-289,sr289,sr 289,sr-289,sr289,sr 289,sr-289,sr289,sr 289,sr-289,sr289,sr 289,sr-289,sr289,sr 289,sr-289,sr289,sr 289,sr-289,sr289,sr 289,sr-289,sr289,sr 289,sr-289,sr289"
381,SR 291,"sr 291,sr-291,sr291,state road 291,state road-291,state road291,state rd 291,state rd-291,state rd291,st road 291,st road-291,st road291,st rd 291,st rd-291,st rd291,sr 291,sr-291,sr291,sr 291,sr-291,sr291,sr 291,sr-291,sr291,sr 291,sr-291,sr291,sr 291,sr-291,sr291,sr 291,sr-291,sr291,sr 291,sr-291,sr291,sr 291,sr-291,sr291,sr 291,sr-291,sr291,sr 291,sr-291,sr291"
382,SR 292,"sr 292,sr-292,sr292,state road 292,state road-292,state road292,state rd 292,state rd-292,state rd292,st road 292,st road-292,st road292,st rd 292,st rd-292,st rd292,sr 292,sr-292,sr292,sr 292,sr-292,sr292,sr 292,sr-292,sr292,sr 292,sr-292,sr292,sr 292,sr-292,sr292,sr 292,sr-292,sr292,sr 292,sr-292,sr292,sr 292,sr-292,sr292,sr 292,sr-292,sr292,sr 292,sr-292,sr292"
383,SR 293,"sr 293,sr-293,sr293,state road 293,state road-293,state road293,state rd 293,state rd-293,state rd293,st road 293,st road-293,st road293,st rd 293,st rd-293,st rd293,sr 293,sr-293,sr293,sr 293,sr-293,sr293,sr 293,sr-293,sr293,sr 293,sr-293,sr293,sr 293,sr-293,sr293,sr 293,sr-293,sr293,sr 293,sr-293,sr293,sr 293,sr-293,sr293,sr 293,sr-293,sr293,sr 293,sr-293,sr293"
384,SR 294,"sr 294,sr-294,sr294,state road 294,state road-294,state road294,state rd 294,state rd-294,state rd294,st road 294,st road-294,st road294,st rd 294,st rd-294,st rd294,sr 294,sr-294,sr294,sr 294,sr-294,sr294,sr 294,sr-294,sr294,sr 294,sr-294,sr294,sr 294,sr-294,sr294,sr 294,sr-294,sr294,sr 294,sr-294,sr294,sr 294,sr-294,sr294,sr 294,sr-294,sr294,sr 294,sr-294,sr294"
385,SR 295,"sr 295,sr-295,sr295,state road 295,state road-295,state road295,state rd 295,state rd-295,state rd295,st road 295,st road-295,st road295,st rd 295,st rd-295,st rd295,sr 295,sr-295,sr295,sr 295,sr-295,sr295,sr 295,sr-295,sr295,sr 295,sr-295,sr295,sr 295,sr-295,sr295,sr 295,sr-295,sr295,sr 295,sr-295,sr295,sr 295,sr-295,sr295,sr 295,sr-295,sr295,sr 295,sr-295,sr295"
386,SR 296,"sr 296,sr-296,sr296,state road 296,state road-296,state road296,state rd 296,state rd-296,state rd296,st road 296,st road-296,st road296,st rd 296,st rd-296,st rd296,sr 296,sr-296,sr296,sr 296,sr-296,sr296,sr 296,sr-296,sr296,sr 296,sr-296,sr296,sr 296,sr-296,sr296,sr 296,sr-296,sr296,sr 296,sr-296,sr296,sr 296,sr-296,sr296,sr 296,sr-296,sr296,sr 296,sr-296,sr296"
387,SR 297,"sr 297,sr-297,sr297,state road 297,state road-297,state road297,state rd 297,state rd-297,state rd297,st road 297,st road-297,st road297,st rd 297,st rd-297,st rd297,sr 297,sr-297,sr297,sr 297,sr-297,sr297,sr 297,sr-297,sr297,sr 297,sr-297,sr297,sr 297,sr-297,sr297,sr 297,sr-297,sr297,sr 297,sr-297,sr297,sr 297,sr-297,sr297,sr 297,sr-297,sr297,sr 297,sr-297,sr297"
388,SR 298,"sr 298,sr-298,sr298,state road 298,state road-298,state road298,state rd 298,state rd-298,state rd298,st road 298,st road-298,st road298,st rd 298,st rd-298,st rd298,sr 298,sr-298,sr298,sr 298,sr-298,sr298,sr 298,sr-298,sr298,sr 298,sr-298,sr298,sr 298,sr-298,sr298,sr 298,sr-298,sr298,sr 298,sr-298,sr298,sr 298,sr-298,sr298,sr 298,sr-298,sr298,sr 298,sr-298,sr298"
389,SR 300,"sr 300,sr-300,sr300,state road 300,state road-300,state road300,state rd 300,state rd-300,state rd300,st road 300,st road-300,st road300,st rd 300,st rd-300,st rd300,sr 300,sr-300,sr300,sr 300,sr-300,sr300,sr 300,sr-300,sr300,sr 300,sr-300,sr300,sr 300,sr-300,sr300,sr 300,sr-300,sr300,sr 300,sr-300,sr300,sr 300,sr-300,sr300,sr 300,sr-300,sr300,sr 300,sr-300,sr300"
390,SR 312,"sr 312,sr-312,sr312,state road 312,state road-312,state road312,state rd 312,state rd-312,state rd312,st road 312,st road-312,st road312,st rd 312,st rd-312,st rd312,sr 312,sr-312,sr312,sr 312,sr-312,sr312,sr 312,sr-312,sr312,sr 312,sr-312,sr312,sr 312,sr-312,sr312,sr 312,sr-312,sr312,sr 312,sr-312,sr312,sr 312,sr-312,sr312,sr 312,sr-312,sr312,sr 312,sr-312,sr312"
391,SR 320,"sr 320,sr-320,sr320,state road 320,state road-320,state road320,state rd 320,state rd-320,state rd320,st road 320,st road-320,st road320,st rd 320,st rd-320,st rd320,sr 320,sr-320,sr320,sr 320,sr-320,sr320,sr 320,sr-320,sr320,sr 320,sr-320,sr320,sr 320,sr-320,sr320,sr 320,sr-320,sr320,sr 320,sr-320,sr320,sr 320,sr-320,sr320,sr 320,sr-320,sr320,sr 320,sr-320,sr320"
392,SR 326,"sr 326,sr-326,sr326,state road 326,state road-326,state road326,state rd 326,state rd-326,state rd326,st road 326,st road-326,st road326,st rd 326,st rd-326,st rd326,sr 326,sr-326,sr326,sr 326,sr-326,sr326,sr 326,sr-326,sr326,sr 326,sr-326,sr326,sr 326,sr-326,sr326,sr 326,sr-326,sr326,sr 326,sr-326,sr326,sr 326,sr-326,sr326,sr 326,sr-326,sr326,sr 326,sr-326,sr326"
393,SR 327,"sr 327,sr-327,sr327,state road 327,state road-327,state road327,state rd 327,state rd-327,state rd327,st road 327,st road-327,st road327,st rd 327,st rd-327,st rd327,sr 327,sr-327,sr327,sr 327,sr-327,sr327,sr 327,sr-327,sr327,sr 327,sr-327,sr327,sr 327,sr-327,sr327,sr 327,sr-327,sr327,sr 327,sr-327,sr327,sr 327,sr-327,sr327,sr 327,sr-327,sr327,sr 327,sr-327,sr327"
394,SR 331,"sr 331,sr-331,sr331,state road 331,state road-331,state road331,state rd 331,state rd-331,state rd331,st road 331,st road-331,st road331,st rd 331,st rd-331,st rd331,sr 331,sr-331,sr331,sr 331,sr-331,sr331,sr 331,sr-331,sr331,sr 331,sr-331,sr331,sr 331,sr-331,sr331,sr 331,sr-331,sr331,sr 331,sr-331,sr331,sr 331,sr-331,sr331,sr 331,sr-331,sr331,sr 331,sr-331,sr331"
395,SR 345,"sr 345,sr-345,sr345,state road 345,state road-345,state road345,state rd 345,state rd-345,state rd345,st road 345,st road-345,st road345,st rd 345,st rd-345,st rd345,sr 345,sr-345,sr345,sr 345,sr-345,sr345,sr 345,sr-345,sr345,sr 345,sr-345,sr345,sr 345,sr-345,sr345,sr 345,sr-345,sr345,sr 345,sr-345,sr345,sr 345,sr-345,sr345,sr 345,sr-345,sr345,sr 345,sr-345,sr345"
396,SR 349,"sr 349,sr-349,sr349,state road 349,state road-349,state road349,state rd 349,state rd-349,state rd349,st road 349,st road-349,st road349,st rd 349,st rd-349,st rd349,sr 349,sr-349,sr349,sr 349,sr-349,sr349,sr 349,sr-349,sr349,sr 349,sr-349,sr349,sr 349,sr-349,sr349,sr 349,sr-349,sr349,sr 349,sr-349,sr349,sr 349,sr-349,sr349,sr 349,sr-349,sr349,sr 349,sr-349,sr349"
397,SR 363,"sr 363,sr-363,sr363,state road 363,state road-363,state road363,state rd 363,state rd-363,state rd363,st road 363,st road-363,st road363,st rd 363,st rd-363,st rd363,sr 363,sr-363,sr363,sr 363,sr-363,sr363,sr 363,sr-363,sr363,sr 363,sr-363,sr363,sr 363,sr-363,sr363,sr 363,sr-363,sr363,sr 363,sr-363,sr363,sr 363,sr-363,sr363,sr 363,sr-363,sr363,sr 363,sr-363,sr363"
398,SR 366,"sr 366,sr-366,sr366,state road 366,state road-366,state road366,state rd 366,state rd-366,state rd366,st road 366,st road-366,st road366,st rd 366,st rd-366,st rd366,sr 366,sr-366,sr366,sr 366,sr-366,sr366,sr 366,sr-366,sr366,sr 366,sr-366,sr366,sr 366,sr-366,sr366,sr 366,sr-366,sr366,sr 366,sr-366,sr366,sr 366,sr-366,sr366,sr 366,sr-366,sr366,sr 366,sr-366,sr366"
399,SR 368,"sr 368,sr-368,sr368,state road 368,state road-368,state road368,state rd 368,state rd-368,state rd368,st road 368,st road-368,st road368,st rd 368,st rd-368,st rd368,sr 368,sr-368,sr368,sr 368,sr-368,sr368,sr 368,sr-368,sr368,sr 368,sr-368,sr368,sr 368,sr-368,sr368,sr 368,sr-368,sr368,sr 368,sr-368,sr368,sr 368,sr-368,sr368,sr 368,sr-368,sr368,sr 368,sr-368,sr368"
400,SR 368A,"sr 368a,sr-368a,sr368a,state road 368a,state road-368a,state road368a,state rd 368a,state rd-368a,state rd368a,st road 368a,st road-368a,st road368a,st rd 368a,st rd-368a,st rd368a,sr 368a,sr-368a,sr368a,sr 368a,sr-368a,sr368a,sr 368a,sr-368a,sr368a,sr 368a,sr-368a,sr368a,sr 368a,sr-368a,sr368a,sr 368a,sr-368a,sr368a,sr 368a,sr-368a,sr368a,sr 368a,sr-368a,sr368a,sr 368a,sr-368a,sr368a,sr 368a,sr-368a,sr368a"
401,SR 369,"sr 369,sr-369,sr369,state road 369,state road-369,state road369,state rd 369,state rd-369,state rd369,st road 369,st road-369,st road369,st rd 369,st rd-369,st rd369,sr 369,sr-369,sr369,sr 369,sr-369,sr369,sr 369,sr-369,sr369,sr 369,sr-369,sr369,sr 369,sr-369,sr369,sr 369,sr-369,sr369,sr 369,sr-369,sr369,sr 369,sr-369,sr369,sr 369,sr-369,sr369,sr 369,sr-369,sr369"
402,SR 371,"sr 371,sr-371,sr371,state road 371,state road-371,state road371,state rd 371,state rd-371,state rd371,st road 371,st road-371,st road371,st rd 371,st rd-371,st rd371,sr 371,sr-371,sr371,sr 371,sr-371,sr371,sr 371,sr-371,sr371,sr 371,sr-371,sr371,sr 371,sr-371,sr371,sr 371,sr-371,sr371,sr 371,sr-371,sr371,sr 371,sr-371,sr371,sr 371,sr-371,sr371,sr 371,sr-371,sr371"
403,SR 373,"sr 373,sr-373,sr373,state road 373,state road-373,state road373,state rd 373,state rd-373,state rd373,st road 373,st road-373,st road373,st rd 373,st rd-373,st rd373,sr 373,sr-373,sr373,sr 373,sr-373,sr373,sr 373,sr-373,sr373,sr 373,sr-373,sr373,sr 373,sr-373,sr373,sr 373,sr-373,sr373,sr 373,sr-373,sr373,sr 373,sr-373,sr373,sr 373,sr-373,sr373,sr 373,sr-373,sr373"
404,SR 375,"sr 375,sr-375,sr375,state road 375,state road-375,state road375,state rd 375,state rd-375,state rd375,st road 375,st road-375,st road375,st rd 375,st rd-375,st rd375,sr 375,sr-375,sr375,sr 375,sr-375,sr375,sr 375,sr-375,sr375,sr 375,sr-375,sr375,sr 375,sr-375,sr375,sr 375,sr-375,sr375,sr 375,sr-375,sr375,sr 375,sr-375,sr375,sr 375,sr-375,sr375,sr 375,sr-375,sr375"
405,SR 377,"sr 377,sr-377,sr377,state road 377,state road-377,state road377,state rd 377,state rd-377,state rd377,st road 377,st road-377,st road377,st rd 377,st rd-377,st rd377,sr 377,sr-377,sr377,sr 377,sr-377,sr377,sr 377,sr-377,sr377,sr 377,sr-377,sr377,sr 377,sr-377,sr377,sr 377,sr-377,sr377,sr 377,sr-377,sr377,sr 377,sr-377,sr377,sr 377,sr-377,sr377,sr 377,sr-377,sr377"
406,SR 388,"sr 388,sr-388,sr388,state road 388,state road-388,state road388,state rd 388,state rd-388,state rd388,st road 388,st road-388,st road388,st rd 388,st rd-388,st rd388,sr 388,sr-388,sr388,sr 388,sr-388,sr388,sr 388,sr-388,sr388,sr 388,sr-388,sr388,sr 388,sr-388,sr388,sr 388,sr-388,sr388,sr 388,sr-388,sr388,sr 388,sr-388,sr388,sr 388,sr-388,sr388,sr 388,sr-388,sr388"
407,SR 389,"sr 389,sr-389,sr389,state road 389,state road-389,state road389,state rd 389,state rd-389,state rd389,st road 389,st road-389,st road389,st rd 389,st rd-389,st rd389,sr 389,sr-389,sr389,sr 389,sr-389,sr389,sr 389,sr-389,sr389,sr 389,sr-389,sr389,sr 389,sr-389,sr389,sr 389,sr-389,sr389,sr 389,sr-389,sr389,sr 389,sr-389,sr389,sr 389,sr-389,sr389,sr 389,sr-389,sr389"
408,SR 390,"sr 390,sr-390,sr390,state road 390,state road-390,state road390,state rd 390,state rd-390,state rd390,st road 390,st road-390,st road390,st rd 390,st rd-390,st rd390,sr 390,sr-390,sr390,sr 390,sr-390,sr390,sr 390,sr-390,sr390,sr 390,sr-390,sr390,sr 390,sr-390,sr390,sr 390,sr-390,sr390,sr 390,sr-390,sr390,sr 390,sr-390,sr390,sr 390,sr-390,sr390,sr 390,sr-390,sr390"
409,SR 391,"sr 391,sr-391,sr391,state road 391,state road-391,state road391,state rd 391,state rd-391,state rd391,st road 391,st road-391,st road391,st rd 391,st rd-391,st rd391,sr 391,sr-391,sr391,sr 391,sr-391,sr391,sr 391,sr-391,sr391,sr 391,sr-391,sr391,sr 391,sr-391,sr391,sr 391,sr-391,sr391,sr 391,sr-391,sr391,sr 391,sr-391,sr391,sr 391,sr-391,sr391,sr 391,sr-391,sr391"
410,SR 392A,"sr 392a,sr-392a,sr392a,state road 392a,state road-392a,state road392a,state rd 392a,state rd-392a,state rd392a,st road 392a,st road-392a,st road392a,st rd 392a,st rd-392a,st rd392a,sr 392a,sr-392a,sr392a,sr 392a,sr-392a,sr392a,sr 392a,sr-392a,sr392a,sr 392a,sr-392a,sr392a,sr 392a,sr-392a,sr392a,sr 392a,sr-392a,sr392a,sr 392a,sr-392a,sr392a,sr 392a,sr-392a,sr392a,sr 392a,sr-392a,sr392a,sr 392a,sr-392a,sr392a"
411,SR 393,"sr 393,sr-393,sr393,state road 393,state road-393,state road393,state rd 393,state rd-393,state rd393,st road 393,st road-393,st road393,st rd 393,st rd-393,st rd393,sr 393,sr-393,sr393,sr 393,sr-393,sr393,sr 393,sr-393,sr393,sr 393,sr-393,sr393,sr 393,sr-393,sr393,sr 393,sr-393,sr393,sr 393,sr-393,sr393,sr 393,sr-393,sr393,sr 393,sr-393,sr393,sr 393,sr-393,sr393"
412,SR 397,"sr 397,sr-397,sr397,state road 397,state road-397,state road397,state rd 397,state rd-397,state rd397,st road 397,st road-397,st road397,st rd 397,st rd-397,st rd397,sr 397,sr-397,sr397,sr 397,sr-397,sr397,sr 397,sr-397,sr397,sr 397,sr-397,sr397,sr 397,sr-397,sr397,sr 397,sr-397,sr397,sr 397,sr-397,sr397,sr 397,sr-397,sr397,sr 397,sr-397,sr397,sr 397,sr-397,sr397"
413,SR 399,"sr 399,sr-399,sr399,state road 399,state road-399,state road399,state rd 399,state rd-399,state rd399,st road 399,st road-399,st road399,st rd 399,st rd-399,st rd399,sr 399,sr-399,sr399,sr 399,sr-399,sr399,sr 399,sr-399,sr399,sr 399,sr-399,sr399,sr 399,sr-399,sr399,sr 399,sr-399,sr399,sr 399,sr-399,sr399,sr 399,sr-399,sr399,sr 399,sr-399,sr399,sr 399,sr-399,sr399"
414,SR 400,"sr 400,sr-400,sr400,state road 400,state road-400,state road400,state rd 400,state rd-400,state rd400,st road 400,st road-400,st road400,st rd 400,st rd-400,st rd400,sr 400,sr-400,sr400,sr 400,sr-400,sr400,sr 400,sr-400,sr400,sr 400,sr-400,sr400,sr 400,sr-400,sr400,sr 400,sr-400,sr400,sr 400,sr-400,sr400,sr 400,sr-400,sr400,sr 400,sr-400,sr400,sr 400,sr-400,sr400"
415,SR 401,"sr 401,sr-401,sr401,state road 401,state road-401,state road401,state rd 401,state rd-401,state rd401,st road 401,st road-401,st road401,st rd 401,st rd-401,st rd401,sr 401,sr-401,sr401,sr 401,sr-401,sr401,sr 401,sr-401,sr401,sr 401,sr-401,sr401,sr 401,sr-401,sr401,sr 401,sr-401,sr401,sr 401,sr-401,sr401,sr 401,sr-401,sr401,sr 401,sr-401,sr401,sr 401,sr-401,sr401"
416,SR 404,"sr 404,sr-404,sr404,state road 404,state road-404,state road404,state rd 404,state rd-404,state rd404,st road 404,st road-404,st road404,st rd 404,st rd-404,st rd404,sr 404,sr-404,sr404,sr 404,sr-404,sr404,sr 404,sr-404,sr404,sr 404,sr-404,sr404,sr 404,sr-404,sr404,sr 404,sr-404,sr404,sr 404,sr-404,sr404,sr 404,sr-404,sr404,sr 404,sr-404,sr404,sr 404,sr-404,sr404"
417,SR 405,"sr 405,sr-405,sr405,state road 405,state road-405,state road405,state rd 405,state rd-405,state rd405,st road 405,st road-405,st road405,st rd 405,st rd-405,st rd405,sr 405,sr-405,sr405,sr 405,sr-405,sr405,sr 405,sr-405,sr405,sr 405,sr-405,sr405,sr 405,sr-405,sr405,sr 405,sr-405,sr405,sr 405,sr-405,sr405,sr 405,sr-405,sr405,sr 405,sr-405,sr405,sr 405,sr-405,sr405"
418,SR 406,"sr 406,sr-406,sr406,state road 406,state road-406,state road406,state rd 406,state rd-406,state rd406,st road 406,st road-406,st road406,st rd 406,st rd-406,st rd406,sr 406,sr-406,sr406,sr 406,sr-406,sr406,sr 406,sr-406,sr406,sr 406,sr-406,sr406,sr 406,sr-406,sr406,sr 406,sr-406,sr406,sr 406,sr-406,sr406,sr 406,sr-406,sr406,sr 406,sr-406,sr406,sr 406,sr-406,sr406"
