,road,abbrevs
329,NC 133,"nc 133,nc-133,nc133,highway 133,highway-133,highway133,highwy 133,highwy-133,highwy133,hiway 133,hiway-133,hiway133,hiwy 133,hiwy-133,hiwy133,hway 133,hway-133,hway133,hwy 133,hwy-133,hwy133"
330,NC 134,"nc 134,nc-134,nc134,highway 134,highway-134,highway134,highwy 134,highwy-134,highwy134,hiway 134,hiway-134,hiway134,hiwy 134,hiwy-134,hiwy134,hway 134,hway-134,hway134,hwy 134,hwy-134,hwy134"
331,NC 135,"nc 135,nc-135,nc135,highway 135,highway-135,highway135,highwy 135,highwy-135,highwy135,hiway 135,hiway-135,hiway135,hiwy 135,hiwy-135,hiwy135,hway 135,hway-135,hway135,hwy 135,hwy-135,hwy135"
332,NC 136,"nc 136,nc-136,nc136,highway 136,highway-136,highway136,highwy 136,highwy-136,highwy136,hiway 136,hiway-136,hiway136,hiwy 136,hiwy-136,hiwy136,hway 136,hway-136,hway136,hwy 136,hwy-136,hwy136"
333,NC 137,"nc 137,nc-137,nc137,highway 137,highway-137,highway137,highwy 137,highwy-137,highwy137,hiway 137,hiway-137,hiway137,hiwy 137,hiwy-137,hiwy137,hway 137,hway-137,hway137,hwy 137,hwy-137,hwy137"
334,NC 138,"nc 138,nc-138,nc138,highway 138,highway-138,highway138,highwy 138,highwy-138,highwy138,hiway 138,hiway-138,hiway138,hiwy 138,hiwy-138,hiwy138,hway 138,hway-138,hway138,hwy 138,hwy-138,hwy138"
335,NC 140,"nc 140,nc-140,nc140,highway 140,highway-140,highway140,highwy 140,highwy-140,highwy140,hiway 140,hiway-140,hiway140,hiwy 140,hiwy-140,hiwy140,hway 140,hway-140,hway140,hwy 140,hwy-140,hwy140"
336,NC 141,"nc 141,nc-141,nc141,highway 141,highway-141,highway141,highwy 141,highwy-141,highwy141,hiway 141,hiway-141,hiway141,hiwy 141,hiwy-141,hiwy141,hway 141,hway-141,hway141,hwy 141,hwy-141,hwy141"
337,NC 142,"nc 142,nc-142,nc142,highway 142,highway-142,highway142,highwy 142,highwy-142,highwy142,hiway 142,hiway-142,hiway142,hiwy 142,hiwy-142,hiwy142,hway 142,hway-142,hway142,hwy 142,hwy-142,hwy142"
338,NC 143,"nc 143,nc-143,nc143,highway 143,highway-143,highway143,highwy 143,highwy-143,highwy143,hiway 143,hiway-143,hiway143,hiwy 143,hiwy-143,hiwy143,hway 143,hway-143,hway143,hwy 143,hwy-143,hwy143"
339,NC 144,"nc 144,nc-144,nc144,highway 144,highway-144,highway144,highwy 144,highwy-144,highwy144,hiway 144,hiway-144,hiway144,hiwy 144,hiwy-144,hiwy144,hway 144,hway-144,hway144,hwy 144,hwy-144,hwy144"
340,NC 145,"nc 145,nc-145,nc145,highway 145,highway-145,highway145,highwy 145,highwy-145,highwy145,hiway 145,hiway-145,hiway145,hiwy 145,hiwy-145,hiwy145,hway 145,hway-145,hway145,hwy 145,hwy-145,hwy145"
341,NC 146,"nc 146,nc-146,nc146,highway 146,highway-146,highway146,highwy 146,highwy-146,highwy146,hiway 146,hiway-146,hiway146,hiwy 146,hiwy-146,hiwy146,hway 146,hway-146,hway146,hwy 146,hwy-146,hwy146"
342,NC 147,"nc 147,nc-147,nc147,highway 147,highway-147,highway147,highwy 147,highwy-147,highwy147,hiway 147,hiway-147,hiway147,hiwy 147,hiwy-147,hiwy147,hway 147,hway-147,hway147,hwy 147,hwy-147,hwy147"
343,NC 148,"nc 148,nc-148,nc148,highway 148,highway-148,highway148,highwy 148,highwy-148,highwy148,hiway 148,hiway-148,hiway148,hiwy 148,hiwy-148,hiwy148,hway 148,hway-148,hway148,hwy 148,hwy-148,hwy148"
344,NC 149,"nc 149,nc-149,nc149,highway 149,highway-149,highway149,highwy 149,highwy-149,highwy149,hiway 149,hiway-149,hiway149,hiwy 149,hiwy-149,hiwy149,hway 149,hway-149,hway149,hwy 149,hwy-149,hwy149"
345,NC 150,"nc 150,nc-150,nc150,highway 150,highway-150,highway150,highwy 150,highwy-150,highwy150,hiway 150,hiway-150,hiway150,hiwy 150,hiwy-150,hiwy150,hway 150,hway-150,hway150,hwy 150,hwy-150,hwy150"
346,NC 151,"nc 151,nc-151,nc151,highway 151,highway-151,highway151,highwy 151,highwy-151,highwy151,hiway 151,hiway-151,hiway151,hiwy 151,hiwy-151,hiwy151,hway 151,hway-151,hway151,hwy 151,hwy-151,hwy151"
347,NC 152,"nc 152,nc-152,nc152,highway 152,highway-152,highway152,highwy 152,highwy-152,highwy152,hiway 152,hiway-152,hiway152,hiwy 152,hiwy-152,hiwy152,hway 152,hway-152,hway152,hwy 152,hwy-152,hwy152"
348,NC 153,"nc 153,nc-153,nc153,highway 153,highway-153,highway153,highwy 153,highwy-153,highwy153,hiway 153,hiway-153,hiway153,hiwy 153,hiwy-153,hiwy153,hway 153,hway-153,hway153,hwy 153,hwy-153,hwy153"
349,NC 157,"nc 157,nc-157,nc157,highway 157,highway-157,highway157,highwy 157,highwy-157,highwy157,hiway 157,hiway-157,hiway157,hiwy 157,hiwy-157,hiwy157,hway 157,hway-157,hway157,hwy 157,hwy-157,hwy157"
350,NC 159,"nc 159,nc-159,nc159,highway 159,highway-159,highway159,highwy 159,highwy-159,highwy159,hiway 159,hiway-159,hiway159,hiwy 159,hiwy-159,hiwy159,hway 159,hway-159,hway159,hwy 159,hwy-159,hwy159"
351,NC 160,"nc 160,nc-160,nc160,highway 160,highway-160,highway160,highwy 160,highwy-160,highwy160,hiway 160,hiway-160,hiway160,hiwy 160,hiwy-160,hiwy160,hway 160,hway-160,hway160,hwy 160,hwy-160,hwy160"
352,NC 161,"nc 161,nc-161,nc161,highway 161,highway-161,highway161,highwy 161,highwy-161,highwy161,hiway 161,hiway-161,hiway161,hiwy 161,hiwy-161,hiwy161,hway 161,hway-161,hway161,hwy 161,hwy-161,hwy161"
353,NC 162,"nc 162,nc-162,nc162,highway 162,highway-162,highway162,highwy 162,highwy-162,highwy162,hiway 162,hiway-162,hiway162,hiwy 162,hiwy-162,hiwy162,hway 162,hway-162,hway162,hwy 162,hwy-162,hwy162"
354,NC 163,"nc 163,nc-163,nc163,highway 163,highway-163,highway163,highwy 163,highwy-163,highwy163,hiway 163,hiway-163,hiway163,hiwy 163,hiwy-163,hiwy163,hway 163,hway-163,hway163,hwy 163,hwy-163,hwy163"
355,NC 168,"nc 168,nc-168,nc168,highway 168,highway-168,highway168,highwy 168,highwy-168,highwy168,hiway 168,hiway-168,hiway168,hiwy 168,hiwy-168,hiwy168,hway 168,hway-168,hway168,hwy 168,hwy-168,hwy168"
356,NC 171,"nc 171,nc-171,nc171,highway 171,highway-171,highway171,highwy 171,highwy-171,highwy171,hiway 171,hiway-171,hiway171,hiwy 171,hiwy-171,hiwy171,hway 171,hway-171,hway171,hwy 171,hwy-171,hwy171"
357,NC 172,"nc 172,nc-172,nc172,highway 172,highway-172,highway172,highwy 172,highwy-172,highwy172,hiway 172,hiway-172,hiway172,hiwy 172,hiwy-172,hiwy172,hway 172,hway-172,hway172,hwy 172,hwy-172,hwy172"
358,NC 175,"nc 175,nc-175,nc175,highway 175,highway-175,highway175,highwy 175,highwy-175,highwy175,hiway 175,hiway-175,hiway175,hiwy 175,hiwy-175,hiwy175,hway 175,hway-175,hway175,hwy 175,hwy-175,hwy175"
359,NC 177,"nc 177,nc-177,nc177,highway 177,highway-177,highway177,highwy 177,highwy-177,highwy177,hiway 177,hiway-177,hiway177,hiwy 177,hiwy-177,hiwy177,hway 177,hway-177,hway177,hwy 177,hwy-177,hwy177"
360,NC 179,"nc 179,nc-179,nc179,highway 179,highway-179,highway179,highwy 179,highwy-179,highwy179,hiway 179,hiway-179,hiway179,hiwy 179,hiwy-179,hiwy179,hway 179,hway-179,hway179,hwy 179,hwy-179,hwy179"
361,NC 180,"nc 180,nc-180,nc180,highway 180,highway-180,highway180,highwy 180,highwy-180,highwy180,hiway 180,hiway-180,hiway180,hiwy 180,hiwy-180,hiwy180,hway 180,hway-180,hway180,hwy 180,hwy-180,hwy180"
362,NC 181,"nc 181,nc-181,nc181,highway 181,highway-181,highway181,highwy 181,highwy-181,highwy181,hiway 181,hiway-181,hiway181,hiwy 181,hiwy-181,hiwy181,hway 181,hway-181,hway181,hwy 181,hwy-181,hwy181"
363,NC 182,"nc 182,nc-182,nc182,highway 182,highway-182,highway182,highwy 182,highwy-182,highwy182,hiway 182,hiway-182,hiway182,hiwy 182,hiwy-182,hiwy182,hway 182,hway-182,hway182,hwy 182,hwy-182,hwy182"
364,NC 183,"nc 183,nc-183,nc183,highway 183,highway-183,highway183,highwy 183,highwy-183,highwy183,hiway 183,hiway-183,hiway183,hiwy 183,hiwy-183,hiwy183,hway 183,hway-183,hway183,hwy 183,hwy-183,hwy183"
365,NC 184,"nc 184,nc-184,nc184,highway 184,highway-184,highway184,highwy 184,highwy-184,highwy184,hiway 184,hiway-184,hiway184,hiwy 184,hiwy-184,hiwy184,hway 184,hway-184,hway184,hwy 184,hwy-184,hwy184"
366,NC 186,"nc 186,nc-186,nc186,highway 186,highway-186,highway186,highwy 186,highwy-186,highwy186,hiway 186,hiway-186,hiway186,hiwy 186,hiwy-186,hiwy186,hway 186,hway-186,hway186,hwy 186,hwy-186,hwy186"
367,NC 191,"nc 191,nc-191,nc191,highway 191,highway-191,highway191,highwy 191,highwy-191,highwy191,hiway 191,hiway-191,hiway191,hiwy 191,hiwy-191,hiwy191,hway 191,hway-191,hway191,hwy 191,hwy-191,hwy191"
368,NC 194,"nc 194,nc-194,nc194,highway 194,highway-194,highway194,highwy 194,highwy-194,highwy194,hiway 194,hiway-194,hiway194,hiwy 194,hiwy-194,hiwy194,hway 194,hway-194,hway194,hwy 194,hwy-194,hwy194"
369,NC 197,"nc 197,nc-197,nc197,highway 197,highway-197,highway197,highwy 197,highwy-197,highwy197,hiway 197,hiway-197,hiway197,hiwy 197,hiwy-197,hiwy197,hway 197,hway-197,hway197,hwy 197,hwy-197,hwy197"
370,NC 198,"nc 198,nc-198,nc198,highway 198,highway-198,highway198,highwy 198,highwy-198,highwy198,hiway 198,hiway-198,hiway198,hiwy 198,hiwy-198,hiwy198,hway 198,hway-198,hway198,hwy 198,hwy-198,hwy198"
371,NC 200,"nc 200,nc-200,nc200,highway 200,highway-200,highway200,highwy 200,highwy-200,highwy200,hiway 200,hiway-200,hiway200,hiwy 200,hiwy-200,hiwy200,hway 200,hway-200,hway200,hwy 200,hwy-200,hwy200"
372,NC 205,"nc 205,nc-205,nc205,highway 205,highway-205,highway205,highwy 205,highwy-205,highwy205,hiway 205,hiway-205,hiway205,hiwy 205,hiwy-205,hiwy205,hway 205,hway-205,hway205,hwy 205,hwy-205,hwy205"
373,NC 207,"nc 207,nc-207,nc207,highway 207,highway-207,highway207,highwy 207,highwy-207,highwy207,hiway 207,hiway-207,hiway207,hiwy 207,hiwy-207,hiwy207,hway 207,hway-207,hway207,hwy 207,hwy-207,hwy207"
374,NC 208,"nc 208,nc-208,nc208,highway 208,highway-208,highway208,highwy 208,highwy-208,highwy208,hiway 208,hiway-208,hiway208,hiwy 208,hiwy-208,hiwy208,hway 208,hway-208,hway208,hwy 208,hwy-208,hwy208"
375,NC 209,"nc 209,nc-209,nc209,highway 209,highway-209,highway209,highwy 209,highwy-209,highwy209,hiway 209,hiway-209,hiway209,hiwy 209,hiwy-209,hiwy209,hway 209,hway-209,hway209,hwy 209,hwy-209,hwy209"
376,NC 210,"nc 210,nc-210,nc210,highway 210,highway-210,highway210,highwy 210,highwy-210,highwy210,hiway 210,hiway-210,hiway210,hiwy 210,hiwy-210,hiwy210,hway 210,hway-210,hway210,hwy 210,hwy-210,hwy210"
377,NC 211,"nc 211,nc-211,nc211,highway 211,highway-211,highway211,highwy 211,highwy-211,highwy211,hiway 211,hiway-211,hiway211,hiwy 211,hiwy-211,hiwy211,hway 211,hway-211,hway211,hwy 211,hwy-211,hwy211"
378,NC 212,"nc 212,nc-212,nc212,highway 212,highway-212,highway212,highwy 212,highwy-212,highwy212,hiway 212,hiway-212,hiway212,hiwy 212,hiwy-212,hiwy212,hway 212,hway-212,hway212,hwy 212,hwy-212,hwy212"
379,NC 213,"nc 213,nc-213,nc213,highway 213,highway-213,highway213,highwy 213,highwy-213,highwy213,hiway 213,hiway-213,hiway213,hiwy 213,hiwy-213,hiwy213,hway 213,hway-213,hway213,hwy 213,hwy-213,hwy213"
380,NC 214,"nc 214,nc-214,nc214,highway 214,highway-214,highway214,highwy 214,highwy-214,highwy214,hiway 214,hiway-214,hiway214,hiwy 214,hiwy-214,hiwy214,hway 214,hway-214,hway214,hwy 214,hwy-214,hwy214"
381,NC 215,"nc 215,nc-215,nc215,highway 215,highway-215,highway215,highwy 215,highwy-215,highwy215,hiway 215,hiway-215,hiway215,hiwy 215,hiwy-215,hiwy215,hway 215,hway-215,hway215,hwy 215,hwy-215,hwy215"
382,NC 216,"nc 216,nc-216,nc216,highway 216,highway-216,highway216,highwy 216,highwy-216,highwy216,hiway 216,hiway-216,hiway216,hiwy 216,hiwy-216,hiwy216,hway 216,hway-216,hway216,hwy 216,hwy-216,hwy216"
383,NC 217,"nc 217,nc-217,nc217,highway 217,highway-217,highway217,highwy 217,highwy-217,highwy217,hiway 217,hiway-217,hiway217,hiwy 217,hiwy-217,hiwy217,hway 217,hway-217,hway217,hwy 217,hwy-217,hwy217"
384,NC 218,"nc 218,nc-218,nc218,highway 218,highway-218,highway218,highwy 218,highwy-218,highwy218,hiway 218,hiway-218,hiway218,hiwy 218,hiwy-218,hiwy218,hway 218,hway-218,hway218,hwy 218,hwy-218,hwy218"
385,NC 222,"nc 222,nc-222,nc222,highway 222,highway-222,highway222,highwy 222,highwy-222,highwy222,hiway 222,hiway-222,hiway222,hiwy 222,hiwy-222,hiwy222,hway 222,hway-222,hway222,hwy 222,hwy-222,hwy222"
386,NC 225,"nc 225,nc-225,nc225,highway 225,highway-225,highway225,highwy 225,highwy-225,highwy225,hiway 225,hiway-225,hiway225,hiwy 225,hiwy-225,hiwy225,hway 225,hway-225,hway225,hwy 225,hwy-225,hwy225"
387,NC 226,"nc 226,nc-226,nc226,highway 226,highway-226,highway226,highwy 226,highwy-226,highwy226,hiway 226,hiway-226,hiway226,hiwy 226,hiwy-226,hiwy226,hway 226,hway-226,hway226,hwy 226,hwy-226,hwy226"
388,NC 231,"nc 231,nc-231,nc231,highway 231,highway-231,highway231,highwy 231,highwy-231,highwy231,hiway 231,hiway-231,hiway231,hiwy 231,hiwy-231,hiwy231,hway 231,hway-231,hway231,hwy 231,hwy-231,hwy231"
389,NC 241,"nc 241,nc-241,nc241,highway 241,highway-241,highway241,highwy 241,highwy-241,highwy241,hiway 241,hiway-241,hiway241,hiwy 241,hiwy-241,hiwy241,hway 241,hway-241,hway241,hwy 241,hwy-241,hwy241"
390,NC 242,"nc 242,nc-242,nc242,highway 242,highway-242,highway242,highwy 242,highwy-242,highwy242,hiway 242,hiway-242,hiway242,hiwy 242,hiwy-242,hiwy242,hway 242,hway-242,hway242,hwy 242,hwy-242,hwy242"
391,NC 251,"nc 251,nc-251,nc251,highway 251,highway-251,highway251,highwy 251,highwy-251,highwy251,hiway 251,hiway-251,hiway251,hiwy 251,hiwy-251,hiwy251,hway 251,hway-251,hway251,hwy 251,hwy-251,hwy251"
392,NC 261,"nc 261,nc-261,nc261,highway 261,highway-261,highway261,highwy 261,highwy-261,highwy261,hiway 261,hiway-261,hiway261,hiwy 261,hiwy-261,hiwy261,hway 261,hway-261,hway261,hwy 261,hwy-261,hwy261"
393,NC 268,"nc 268,nc-268,nc268,highway 268,highway-268,highway268,highwy 268,highwy-268,highwy268,hiway 268,hiway-268,hiway268,hiwy 268,hiwy-268,hiwy268,hway 268,hway-268,hway268,hwy 268,hwy-268,hwy268"
394,NC 273,"nc 273,nc-273,nc273,highway 273,highway-273,highway273,highwy 273,highwy-273,highwy273,hiway 273,hiway-273,hiway273,hiwy 273,hiwy-273,hiwy273,hway 273,hway-273,hway273,hwy 273,hwy-273,hwy273"
395,NC 274,"nc 274,nc-274,nc274,highway 274,highway-274,highway274,highwy 274,highwy-274,highwy274,hiway 274,hiway-274,hiway274,hiwy 274,hiwy-274,hiwy274,hway 274,hway-274,hway274,hwy 274,hwy-274,hwy274"
396,NC 275,"nc 275,nc-275,nc275,highway 275,highway-275,highway275,highwy 275,highwy-275,highwy275,hiway 275,hiway-275,hiway275,hiwy 275,hiwy-275,hiwy275,hway 275,hway-275,hway275,hwy 275,hwy-275,hwy275"
397,NC 279,"nc 279,nc-279,nc279,highway 279,highway-279,highway279,highwy 279,highwy-279,highwy279,hiway 279,hiway-279,hiway279,hiwy 279,hiwy-279,hiwy279,hway 279,hway-279,hway279,hwy 279,hwy-279,hwy279"
398,NC 280,"nc 280,nc-280,nc280,highway 280,highway-280,highway280,highwy 280,highwy-280,highwy280,hiway 280,hiway-280,hiway280,hiwy 280,hiwy-280,hiwy280,hway 280,hway-280,hway280,hwy 280,hwy-280,hwy280"
399,NC 281,"nc 281,nc-281,nc281,highway 281,highway-281,highway281,highwy 281,highwy-281,highwy281,hiway 281,hiway-281,hiway281,hiwy 281,hiwy-281,hiwy281,hway 281,hway-281,hway281,hwy 281,hwy-281,hwy281"
400,NC 294,"nc 294,nc-294,nc294,highway 294,highway-294,highway294,highwy 294,highwy-294,highwy294,hiway 294,hiway-294,hiway294,hiwy 294,hiwy-294,hiwy294,hway 294,hway-294,hway294,hwy 294,hwy-294,hwy294"
401,NC 295,"nc 295,nc-295,nc295,highway 295,highway-295,highway295,highwy 295,highwy-295,highwy295,hiway 295,hiway-295,hiway295,hiwy 295,hiwy-295,hiwy295,hway 295,hway-295,hway295,hwy 295,hwy-295,hwy295"
402,NC 304,"nc 304,nc-304,nc304,highway 304,highway-304,highway304,highwy 304,highwy-304,highwy304,hiway 304,hiway-304,hiway304,hiwy 304,hiwy-304,hiwy304,hway 304,hway-304,hway304,hwy 304,hwy-304,hwy304"
403,NC 305,"nc 305,nc-305,nc305,highway 305,highway-305,highway305,highwy 305,highwy-305,highwy305,hiway 305,hiway-305,hiway305,hiwy 305,hiwy-305,hiwy305,hway 305,hway-305,hway305,hwy 305,hwy-305,hwy305"
404,NC 306,"nc 306,nc-306,nc306,highway 306,highway-306,highway306,highwy 306,highwy-306,highwy306,hiway 306,hiway-306,hiway306,hiwy 306,hiwy-306,hiwy306,hway 306,hway-306,hway306,hwy 306,hwy-306,hwy306"
405,NC 307,"nc 307,nc-307,nc307,highway 307,highway-307,highway307,highwy 307,highwy-307,highwy307,hiway 307,hiway-307,hiway307,hiwy 307,hiwy-307,hiwy307,hway 307,hway-307,hway307,hwy 307,hwy-307,hwy307"
406,NC 308,"nc 308,nc-308,nc308,highway 308,highway-308,highway308,highwy 308,highwy-308,highwy308,hiway 308,hiway-308,hiway308,hiwy 308,hiwy-308,hiwy308,hway 308,hway-308,hway308,hwy 308,hwy-308,hwy308"
407,NC 343,"nc 343,nc-343,nc343,highway 343,highway-343,highway343,highwy 343,highwy-343,highwy343,hiway 343,hiway-343,hiway343,hiwy 343,hiwy-343,hiwy343,hway 343,hway-343,hway343,hwy 343,hwy-343,hwy343"
408,NC 344,"nc 344,nc-344,nc344,highway 344,highway-344,highway344,highwy 344,highwy-344,highwy344,hiway 344,hiway-344,hiway344,hiwy 344,hiwy-344,hiwy344,hway 344,hway-344,hway344,hwy 344,hwy-344,hwy344"
409,NC 345,"nc 345,nc-345,nc345,highway 345,highway-345,highway345,highwy 345,highwy-345,highwy345,hiway 345,hiway-345,hiway345,hiwy 345,hiwy-345,hiwy345,hway 345,hway-345,hway345,hwy 345,hwy-345,hwy345"
410,NC 381,"nc 381,nc-381,nc381,highway 381,highway-381,highway381,highwy 381,highwy-381,highwy381,hiway 381,hiway-381,hiway381,hiwy 381,hiwy-381,hiwy381,hway 381,hway-381,hway381,hwy 381,hwy-381,hwy381"
411,NC 400,"nc 400,nc-400,nc400,highway 400,highway-400,highway400,highwy 400,highwy-400,highwy400,hiway 400,hiway-400,hiway400,hiwy 400,hiwy-400,hiwy400,hway 400,hway-400,hway400,hwy 400,hwy-400,hwy400"
412,NC 403,"nc 403,nc-403,nc403,highway 403,highway-403,highway403,highwy 403,highwy-403,highwy403,hiway 403,hiway-403,hiway403,hiwy 403,hiwy-403,hiwy403,hway 403,hway-403,hway403,hwy 403,hwy-403,hwy403"
413,NC 410,"nc 410,nc-410,nc410,highway 410,highway-410,highway410,highwy 410,highwy-410,highwy410,hiway 410,hiway-410,hiway410,hiwy 410,hiwy-410,hiwy410,hway 410,hway-410,hway410,hwy 410,hwy-410,hwy410"
414,NC 411,"nc 411,nc-411,nc411,highway 411,highway-411,highway411,highwy 411,highwy-411,highwy411,hiway 411,hiway-411,hiway411,hiwy 411,hiwy-411,hiwy411,hway 411,hway-411,hway411,hwy 411,hwy-411,hwy411"
415,NC 461,"nc 461,nc-461,nc461,highway 461,highway-461,highway461,highwy 461,highwy-461,highwy461,hiway 461,hiway-461,hiway461,hiwy 461,hiwy-461,hiwy461,hway 461,hway-461,hway461,hwy 461,hwy-461,hwy461"
416,NC 481,"nc 481,nc-481,nc481,highway 481,highway-481,highway481,highwy 481,highwy-481,highwy481,hiway 481,hiway-481,hiway481,hiwy 481,hiwy-481,hiwy481,hway 481,hway-481,hway481,hwy 481,hwy-481,hwy481"
417,NC 522,"nc 522,nc-522,nc522,highway 522,highway-522,highway522,highwy 522,highwy-522,highwy522,hiway 522,hiway-522,hiway522,hiwy 522,hiwy-522,hiwy522,hway 522,hway-522,hway522,hwy 522,hwy-522,hwy522"
418,NC 540,"nc 540,nc-540,nc540,highway 540,highway-540,highway540,highwy 540,highwy-540,highwy540,hiway 540,hiway-540,hiway540,hiwy 540,hiwy-540,hiwy540,hway 540,hway-540,hway540,hwy 540,hwy-540,hwy540"
419,NC 561,"nc 561,nc-561,nc561,highway 561,highway-561,highway561,highwy 561,highwy-561,highwy561,hiway 561,hiway-561,hiway561,hiwy 561,hiwy-561,hiwy561,hway 561,hway-561,hway561,hwy 561,hwy-561,hwy561"
420,NC 581,"nc 581,nc-581,nc581,highway 581,highway-581,highway581,highwy 581,highwy-581,highwy581,hiway 581,hiway-581,hiway581,hiwy 581,hiwy-581,hiwy581,hway 581,hway-581,hway581,hwy 581,hwy-581,hwy581"
421,NC 610,"nc 610,nc-610,nc610,highway 610,highway-610,highway610,highwy 610,highwy-610,highwy610,hiway 610,hiway-610,hiway610,hiwy 610,hiwy-610,hiwy610,hway 610,hway-610,hway610,hwy 610,hwy-610,hwy610"
422,NC 615,"nc 615,nc-615,nc615,highway 615,highway-615,highway615,highwy 615,highwy-615,highwy615,hiway 615,hiway-615,hiway615,hiwy 615,hiwy-615,hiwy615,hway 615,hway-615,hway615,hwy 615,hwy-615,hwy615"
423,NC 690,"nc 690,nc-690,nc690,highway 690,highway-690,highway690,highwy 690,highwy-690,highwy690,hiway 690,hiway-690,hiway690,hiwy 690,hiwy-690,hiwy690,hway 690,hway-690,hway690,hwy 690,hwy-690,hwy690"
424,NC 694,"nc 694,nc-694,nc694,highway 694,highway-694,highway694,highwy 694,highwy-694,highwy694,hiway 694,hiway-694,hiway694,hiwy 694,hiwy-694,hiwy694,hway 694,hway-694,hway694,hwy 694,hwy-694,hwy694"
425,NC 700,"nc 700,nc-700,nc700,highway 700,highway-700,highway700,highwy 700,highwy-700,highwy700,hiway 700,hiway-700,hiway700,hiwy 700,hiwy-700,hiwy700,hway 700,hway-700,hway700,hwy 700,hwy-700,hwy700"
426,NC 704,"nc 704,nc-704,nc704,highway 704,highway-704,highway704,highwy 704,highwy-704,highwy704,hiway 704,hiway-704,hiway704,hiwy 704,hiwy-704,hiwy704,hway 704,hway-704,hway704,hwy 704,hwy-704,hwy704"
427,NC 705,"nc 705,nc-705,nc705,highway 705,highway-705,highway705,highwy 705,highwy-705,highwy705,hiway 705,hiway-705,hiway705,hiwy 705,hiwy-705,hiwy705,hway 705,hway-705,hway705,hwy 705,hwy-705,hwy705"
428,NC 710,"nc 710,nc-710,nc710,highway 710,highway-710,highway710,highwy 710,highwy-710,highwy710,hiway 710,hiway-710,hiway710,hiwy 710,hiwy-710,hiwy710,hway 710,hway-710,hway710,hwy 710,hwy-710,hwy710"
429,NC 711,"nc 711,nc-711,nc711,highway 711,highway-711,highway711,highwy 711,highwy-711,highwy711,hiway 711,hiway-711,hiway711,hiwy 711,hiwy-711,hiwy711,hway 711,hway-711,hway711,hwy 711,hwy-711,hwy711"
430,NC 731,"nc 731,nc-731,nc731,highway 731,highway-731,highway731,highwy 731,highwy-731,highwy731,hiway 731,hiway-731,hiway731,hiwy 731,hiwy-731,hiwy731,hway 731,hway-731,hway731,hwy 731,hwy-731,hwy731"
431,NC 740,"nc 740,nc-740,nc740,highway 740,highway-740,highway740,highwy 740,highwy-740,highwy740,hiway 740,hiway-740,hiway740,hiwy 740,hiwy-740,hiwy740,hway 740,hway-740,hway740,hwy 740,hwy-740,hwy740"
432,NC 742,"nc 742,nc-742,nc742,highway 742,highway-742,highway742,highwy 742,highwy-742,highwy742,hiway 742,hiway-742,hiway742,hiwy 742,hiwy-742,hiwy742,hway 742,hway-742,hway742,hwy 742,hwy-742,hwy742"
433,NC 751,"nc 751,nc-751,nc751,highway 751,highway-751,highway751,highwy 751,highwy-751,highwy751,hiway 751,hiway-751,hiway751,hiwy 751,hiwy-751,hiwy751,hway 751,hway-751,hway751,hwy 751,hwy-751,hwy751"
434,NC 770,"nc 770,nc-770,nc770,highway 770,highway-770,highway770,highwy 770,highwy-770,highwy770,hiway 770,hiway-770,hiway770,hiwy 770,hiwy-770,hiwy770,hway 770,hway-770,hway770,hwy 770,hwy-770,hwy770"
435,NC 772,"nc 772,nc-772,nc772,highway 772,highway-772,highway772,highwy 772,highwy-772,highwy772,hiway 772,hiway-772,hiway772,hiwy 772,hiwy-772,hiwy772,hway 772,hway-772,hway772,hwy 772,hwy-772,hwy772"
436,NC 801,"nc 801,nc-801,nc801,highway 801,highway-801,highway801,highwy 801,highwy-801,highwy801,hiway 801,hiway-801,hiway801,hiwy 801,hiwy-801,hiwy801,hway 801,hway-801,hway801,hwy 801,hwy-801,hwy801"
437,NC 901,"nc 901,nc-901,nc901,highway 901,highway-901,highway901,highwy 901,highwy-901,highwy901,hiway 901,hiway-901,hiway901,hiwy 901,hiwy-901,hiwy901,hway 901,hway-901,hway901,hwy 901,hwy-901,hwy901"
438,NC 902,"nc 902,nc-902,nc902,highway 902,highway-902,highway902,highwy 902,highwy-902,highwy902,hiway 902,hiway-902,hiway902,hiwy 902,hiwy-902,hiwy902,hway 902,hway-902,hway902,hwy 902,hwy-902,hwy902"
439,NC 903,"nc 903,nc-903,nc903,highway 903,highway-903,highway903,highwy 903,highwy-903,highwy903,hiway 903,hiway-903,hiway903,hiwy 903,hiwy-903,hiwy903,hway 903,hway-903,hway903,hwy 903,hwy-903,hwy903"
440,NC 904,"nc 904,nc-904,nc904,highway 904,highway-904,highway904,highwy 904,highwy-904,highwy904,hiway 904,hiway-904,hiway904,hiwy 904,hiwy-904,hiwy904,hway 904,hway-904,hway904,hwy 904,hwy-904,hwy904"
441,NC 905,"nc 905,nc-905,nc905,highway 905,highway-905,highway905,highwy 905,highwy-905,highwy905,hiway 905,hiway-905,hiway905,hiwy 905,hiwy-905,hiwy905,hway 905,hway-905,hway905,hwy 905,hwy-905,hwy905"
442,NC 906,"nc 906,nc-906,nc906,highway 906,highway-906,highway906,highwy 906,highwy-906,highwy906,hiway 906,hiway-906,hiway906,hiwy 906,hiwy-906,hiwy906,hway 906,hway-906,hway906,hwy 906,hwy-906,hwy906"
