,road,abbrevs
212,SC 5,"sc 5,sc-5,sc5,highway 5,highway-5,highway5,highwy 5,highwy-5,highwy5,hiway 5,hiway-5,hiway5,hiwy 5,hiwy-5,hiwy5,hway 5,hway-5,hway5,hwy 5,hwy-5,hwy5"
213,SC 6,"sc 6,sc-6,sc6,highway 6,highway-6,highway6,highwy 6,highwy-6,highwy6,hiway 6,hiway-6,hiway6,hiwy 6,hiwy-6,hiwy6,hway 6,hway-6,hway6,hwy 6,hwy-6,hwy6"
214,SC 7,"sc 7,sc-7,sc7,highway 7,highway-7,highway7,highwy 7,highwy-7,highwy7,hiway 7,hiway-7,hiway7,hiwy 7,hiwy-7,hiwy7,hway 7,hway-7,hway7,hwy 7,hwy-7,hwy7"
215,SC 8,"sc 8,sc-8,sc8,highway 8,highway-8,highway8,highwy 8,highwy-8,highwy8,hiway 8,hiway-8,hiway8,hiwy 8,hiwy-8,hiwy8,hway 8,hway-8,hway8,hwy 8,hwy-8,hwy8"
216,SC 9,"sc 9,sc-9,sc9,highway 9,highway-9,highway9,highwy 9,highwy-9,highwy9,hiway 9,hiway-9,hiway9,hiwy 9,hiwy-9,hiwy9,hway 9,hway-9,hway9,hwy 9,hwy-9,hwy9"
217,SC 10,"sc 10,sc-10,sc10,highway 10,highway-10,highway10,highwy 10,highwy-10,highwy10,hiway 10,hiway-10,hiway10,hiwy 10,hiwy-10,hiwy10,hway 10,hway-10,hway10,hwy 10,hwy-10,hwy10"
218,SC 11,"sc 11,sc-11,sc11,highway 11,highway-11,highway11,highwy 11,highwy-11,highwy11,hiway 11,hiway-11,hiway11,hiwy 11,hiwy-11,hiwy11,hway 11,hway-11,hway11,hwy 11,hwy-11,hwy11"
219,SC 12,"sc 12,sc-12,sc12,highway 12,highway-12,highway12,highwy 12,highwy-12,highwy12,hiway 12,hiway-12,hiway12,hiwy 12,hiwy-12,hiwy12,hway 12,hway-12,hway12,hwy 12,hwy-12,hwy12"
220,SC 14,"sc 14,sc-14,sc14,highway 14,highway-14,highway14,highwy 14,highwy-14,highwy14,hiway 14,hiway-14,hiway14,hiwy 14,hiwy-14,hiwy14,hway 14,hway-14,hway14,hwy 14,hwy-14,hwy14"
221,SC 16,"sc 16,sc-16,sc16,highway 16,highway-16,highway16,highwy 16,highwy-16,highwy16,hiway 16,hiway-16,hiway16,hiwy 16,hiwy-16,hiwy16,hway 16,hway-16,hway16,hwy 16,hwy-16,hwy16"
222,SC 18,"sc 18,sc-18,sc18,highway 18,highway-18,highway18,highwy 18,highwy-18,highwy18,hiway 18,hiway-18,hiway18,hiwy 18,hiwy-18,hiwy18,hway 18,hway-18,hway18,hwy 18,hwy-18,hwy18"
223,SC 19,"sc 19,sc-19,sc19,highway 19,highway-19,highway19,highwy 19,highwy-19,highwy19,hiway 19,hiway-19,hiway19,hiwy 19,hiwy-19,hiwy19,hway 19,hway-19,hway19,hwy 19,hwy-19,hwy19"
224,SC 20,"sc 20,sc-20,sc20,highway 20,highway-20,highway20,highwy 20,highwy-20,highwy20,hiway 20,hiway-20,hiway20,hiwy 20,hiwy-20,hiwy20,hway 20,hway-20,hway20,hwy 20,hwy-20,hwy20"
225,SC 22,"sc 22,sc-22,sc22,highway 22,highway-22,highway22,highwy 22,highwy-22,highwy22,hiway 22,hiway-22,hiway22,hiwy 22,hiwy-22,hiwy22,hway 22,hway-22,hway22,hwy 22,hwy-22,hwy22"
226,SC 23,"sc 23,sc-23,sc23,highway 23,highway-23,highway23,highwy 23,highwy-23,highwy23,hiway 23,hiway-23,hiway23,hiwy 23,hiwy-23,hiwy23,hway 23,hway-23,hway23,hwy 23,hwy-23,hwy23"
227,SC 24,"sc 24,sc-24,sc24,highway 24,highway-24,highway24,highwy 24,highwy-24,highwy24,hiway 24,hiway-24,hiway24,hiwy 24,hiwy-24,hiwy24,hway 24,hway-24,hway24,hwy 24,hwy-24,hwy24"
228,SC 27,"sc 27,sc-27,sc27,highway 27,highway-27,highway27,highwy 27,highwy-27,highwy27,hiway 27,hiway-27,hiway27,hiwy 27,hiwy-27,hiwy27,hway 27,hway-27,hway27,hwy 27,hwy-27,hwy27"
229,SC 28,"sc 28,sc-28,sc28,highway 28,highway-28,highway28,highwy 28,highwy-28,highwy28,hiway 28,hiway-28,hiway28,hiwy 28,hiwy-28,hiwy28,hway 28,hway-28,hway28,hwy 28,hwy-28,hwy28"
230,SC 30,"sc 30,sc-30,sc30,highway 30,highway-30,highway30,highwy 30,highwy-30,highwy30,hiway 30,hiway-30,hiway30,hiwy 30,hiwy-30,hiwy30,hway 30,hway-30,hway30,hwy 30,hwy-30,hwy30"
231,SC 31,"sc 31,sc-31,sc31,highway 31,highway-31,highway31,highwy 31,highwy-31,highwy31,hiway 31,hiway-31,hiway31,hiwy 31,hiwy-31,hiwy31,hway 31,hway-31,hway31,hwy 31,hwy-31,hwy31"
232,SC 33,"sc 33,sc-33,sc33,highway 33,highway-33,highway33,highwy 33,highwy-33,highwy33,hiway 33,hiway-33,hiway33,hiwy 33,hiwy-33,hiwy33,hway 33,hway-33,hway33,hwy 33,hwy-33,hwy33"
233,SC 34,"sc 34,sc-34,sc34,highway 34,highway-34,highway34,highwy 34,highwy-34,highwy34,hiway 34,hiway-34,hiway34,hiwy 34,hiwy-34,hiwy34,hway 34,hway-34,hway34,hwy 34,hwy-34,hwy34"
234,SC 35,"sc 35,sc-35,sc35,highway 35,highway-35,highway35,highwy 35,highwy-35,highwy35,hiway 35,hiway-35,hiway35,hiwy 35,hiwy-35,hiwy35,hway 35,hway-35,hway35,hwy 35,hwy-35,hwy35"
235,SC 37,"sc 37,sc-37,sc37,highway 37,highway-37,highway37,highwy 37,highwy-37,highwy37,hiway 37,hiway-37,hiway37,hiwy 37,hiwy-37,hiwy37,hway 37,hway-37,hway37,hwy 37,hwy-37,hwy37"
236,SC 38,"sc 38,sc-38,sc38,highway 38,highway-38,highway38,highwy 38,highwy-38,highwy38,hiway 38,hiway-38,hiway38,hiwy 38,hiwy-38,hiwy38,hway 38,hway-38,hway38,hwy 38,hwy-38,hwy38"
237,SC 39,"sc 39,sc-39,sc39,highway 39,highway-39,highway39,highwy 39,highwy-39,highwy39,hiway 39,hiway-39,hiway39,hiwy 39,hiwy-39,hiwy39,hway 39,hway-39,hway39,hwy 39,hwy-39,hwy39"
238,SC 41,"sc 41,sc-41,sc41,highway 41,highway-41,highway41,highwy 41,highwy-41,highwy41,hiway 41,hiway-41,hiway41,hiwy 41,hiwy-41,hiwy41,hway 41,hway-41,hway41,hwy 41,hwy-41,hwy41"
239,SC 45,"sc 45,sc-45,sc45,highway 45,highway-45,highway45,highwy 45,highwy-45,highwy45,hiway 45,hiway-45,hiway45,hiwy 45,hiwy-45,hiwy45,hway 45,hway-45,hway45,hwy 45,hwy-45,hwy45"
240,SC 46,"sc 46,sc-46,sc46,highway 46,highway-46,highway46,highwy 46,highwy-46,highwy46,hiway 46,hiway-46,hiway46,hiwy 46,hiwy-46,hiwy46,hway 46,hway-46,hway46,hwy 46,hwy-46,hwy46"
241,SC 47,"sc 47,sc-47,sc47,highway 47,highway-47,highway47,highwy 47,highwy-47,highwy47,hiway 47,hiway-47,hiway47,hiwy 47,hiwy-47,hiwy47,hway 47,hway-47,hway47,hwy 47,hwy-47,hwy47"
242,SC 48,"sc 48,sc-48,sc48,highway 48,highway-48,highway48,highwy 48,highwy-48,highwy48,hiway 48,hiway-48,hiway48,hiwy 48,hiwy-48,hiwy48,hway 48,hway-48,hway48,hwy 48,hwy-48,hwy48"
243,SC 49,"sc 49,sc-49,sc49,highway 49,highway-49,highway49,highwy 49,highwy-49,highwy49,hiway 49,hiway-49,hiway49,hiwy 49,hiwy-49,hiwy49,hway 49,hway-49,hway49,hwy 49,hwy-49,hwy49"
244,SC 51,"sc 51,sc-51,sc51,highway 51,highway-51,highway51,highwy 51,highwy-51,highwy51,hiway 51,hiway-51,hiway51,hiwy 51,hiwy-51,hiwy51,hway 51,hway-51,hway51,hwy 51,hwy-51,hwy51"
245,SC 53,"sc 53,sc-53,sc53,highway 53,highway-53,highway53,highwy 53,highwy-53,highwy53,hiway 53,hiway-53,hiway53,hiwy 53,hiwy-53,hiwy53,hway 53,hway-53,hway53,hwy 53,hwy-53,hwy53"
246,SC 55,"sc 55,sc-55,sc55,highway 55,highway-55,highway55,highwy 55,highwy-55,highwy55,hiway 55,hiway-55,hiway55,hiwy 55,hiwy-55,hiwy55,hway 55,hway-55,hway55,hwy 55,hwy-55,hwy55"
247,SC 56,"sc 56,sc-56,sc56,highway 56,highway-56,highway56,highwy 56,highwy-56,highwy56,hiway 56,hiway-56,hiway56,hiwy 56,hiwy-56,hiwy56,hway 56,hway-56,hway56,hwy 56,hwy-56,hwy56"
248,SC 57,"sc 57,sc-57,sc57,highway 57,highway-57,highway57,highwy 57,highwy-57,highwy57,hiway 57,hiway-57,hiway57,hiwy 57,hiwy-57,hiwy57,hway 57,hway-57,hway57,hwy 57,hwy-57,hwy57"
249,SC 58,"sc 58,sc-58,sc58,highway 58,highway-58,highway58,highwy 58,highwy-58,highwy58,hiway 58,hiway-58,hiway58,hiwy 58,hiwy-58,hiwy58,hway 58,hway-58,hway58,hwy 58,hwy-58,hwy58"
250,SC 59,"sc 59,sc-59,sc59,highway 59,highway-59,highway59,highwy 59,highwy-59,highwy59,hiway 59,hiway-59,hiway59,hiwy 59,hiwy-59,hiwy59,hway 59,hway-59,hway59,hwy 59,hwy-59,hwy59"
251,SC 60,"sc 60,sc-60,sc60,highway 60,highway-60,highway60,highwy 60,highwy-60,highwy60,hiway 60,hiway-60,hiway60,hiwy 60,hiwy-60,hiwy60,hway 60,hway-60,hway60,hwy 60,hwy-60,hwy60"
252,SC 61,"sc 61,sc-61,sc61,highway 61,highway-61,highway61,highwy 61,highwy-61,highwy61,hiway 61,hiway-61,hiway61,hiwy 61,hiwy-61,hiwy61,hway 61,hway-61,hway61,hwy 61,hwy-61,hwy61"
253,SC 63,"sc 63,sc-63,sc63,highway 63,highway-63,highway63,highwy 63,highwy-63,highwy63,hiway 63,hiway-63,hiway63,hiwy 63,hiwy-63,hiwy63,hway 63,hway-63,hway63,hwy 63,hwy-63,hwy63"
254,SC 64,"sc 64,sc-64,sc64,highway 64,highway-64,highway64,highwy 64,highwy-64,highwy64,hiway 64,hiway-64,hiway64,hiwy 64,hiwy-64,hiwy64,hway 64,hway-64,hway64,hwy 64,hwy-64,hwy64"
255,SC 65,"sc 65,sc-65,sc65,highway 65,highway-65,highway65,highwy 65,highwy-65,highwy65,hiway 65,hiway-65,hiway65,hiwy 65,hiwy-65,hiwy65,hway 65,hway-65,hway65,hwy 65,hwy-65,hwy65"
256,SC 66,"sc 66,sc-66,sc66,highway 66,highway-66,highway66,highwy 66,highwy-66,highwy66,hiway 66,hiway-66,hiway66,hiwy 66,hiwy-66,hiwy66,hway 66,hway-66,hway66,hwy 66,hwy-66,hwy66"
257,SC 67,"sc 67,sc-67,sc67,highway 67,highway-67,highway67,highwy 67,highwy-67,highwy67,hiway 67,hiway-67,hiway67,hiwy 67,hiwy-67,hiwy67,hway 67,hway-67,hway67,hwy 67,hwy-67,hwy67"
258,SC 68,"sc 68,sc-68,sc68,highway 68,highway-68,highway68,highwy 68,highwy-68,highwy68,hiway 68,hiway-68,hiway68,hiwy 68,hiwy-68,hiwy68,hway 68,hway-68,hway68,hwy 68,hwy-68,hwy68"
259,SC 70,"sc 70,sc-70,sc70,highway 70,highway-70,highway70,highwy 70,highwy-70,highwy70,hiway 70,hiway-70,hiway70,hiwy 70,hiwy-70,hiwy70,hway 70,hway-70,hway70,hwy 70,hwy-70,hwy70"
260,SC 71,"sc 71,sc-71,sc71,highway 71,highway-71,highway71,highwy 71,highwy-71,highwy71,hiway 71,hiway-71,hiway71,hiwy 71,hiwy-71,hiwy71,hway 71,hway-71,hway71,hwy 71,hwy-71,hwy71"
261,SC 72,"sc 72,sc-72,sc72,highway 72,highway-72,highway72,highwy 72,highwy-72,highwy72,hiway 72,hiway-72,hiway72,hiwy 72,hiwy-72,hiwy72,hway 72,hway-72,hway72,hwy 72,hwy-72,hwy72"
262,SC 75,"sc 75,sc-75,sc75,highway 75,highway-75,highway75,highwy 75,highwy-75,highwy75,hiway 75,hiway-75,hiway75,hiwy 75,hiwy-75,hiwy75,hway 75,hway-75,hway75,hwy 75,hwy-75,hwy75"
263,SC 79,"sc 79,sc-79,sc79,highway 79,highway-79,highway79,highwy 79,highwy-79,highwy79,hiway 79,hiway-79,hiway79,hiwy 79,hiwy-79,hiwy79,hway 79,hway-79,hway79,hwy 79,hwy-79,hwy79"
264,SC 80,"sc 80,sc-80,sc80,highway 80,highway-80,highway80,highwy 80,highwy-80,highwy80,hiway 80,hiway-80,hiway80,hiwy 80,hiwy-80,hiwy80,hway 80,hway-80,hway80,hwy 80,hwy-80,hwy80"
265,SC 81,"sc 81,sc-81,sc81,highway 81,highway-81,highway81,highwy 81,highwy-81,highwy81,hiway 81,hiway-81,hiway81,hiwy 81,hiwy-81,hiwy81,hway 81,hway-81,hway81,hwy 81,hwy-81,hwy81"
266,SC 83,"sc 83,sc-83,sc83,highway 83,highway-83,highway83,highwy 83,highwy-83,highwy83,hiway 83,hiway-83,hiway83,hiwy 83,hiwy-83,hiwy83,hway 83,hway-83,hway83,hwy 83,hwy-83,hwy83"
267,SC 86,"sc 86,sc-86,sc86,highway 86,highway-86,highway86,highwy 86,highwy-86,highwy86,hiway 86,hiway-86,hiway86,hiwy 86,hiwy-86,hiwy86,hway 86,hway-86,hway86,hwy 86,hwy-86,hwy86"
268,SC 88,"sc 88,sc-88,sc88,highway 88,highway-88,highway88,highwy 88,highwy-88,highwy88,hiway 88,hiway-88,hiway88,hiwy 88,hiwy-88,hiwy88,hway 88,hway-88,hway88,hwy 88,hwy-88,hwy88"
269,SC 90,"sc 90,sc-90,sc90,highway 90,highway-90,highway90,highwy 90,highwy-90,highwy90,hiway 90,hiway-90,hiway90,hiwy 90,hiwy-90,hiwy90,hway 90,hway-90,hway90,hwy 90,hwy-90,hwy90"
270,SC 92,"sc 92,sc-92,sc92,highway 92,highway-92,highway92,highwy 92,highwy-92,highwy92,hiway 92,hiway-92,hiway92,hiwy 92,hiwy-92,hiwy92,hway 92,hway-92,hway92,hwy 92,hwy-92,hwy92"
271,SC 93,"sc 93,sc-93,sc93,highway 93,highway-93,highway93,highwy 93,highwy-93,highwy93,hiway 93,hiway-93,hiway93,hiwy 93,hiwy-93,hiwy93,hway 93,hway-93,hway93,hwy 93,hwy-93,hwy93"
272,SC 97,"sc 97,sc-97,sc97,highway 97,highway-97,highway97,highwy 97,highwy-97,highwy97,hiway 97,hiway-97,hiway97,hiwy 97,hiwy-97,hiwy97,hway 97,hway-97,hway97,hwy 97,hwy-97,hwy97"
273,SC 99,"sc 99,sc-99,sc99,highway 99,highway-99,highway99,highwy 99,highwy-99,highwy99,hiway 99,hiway-99,hiway99,hiwy 99,hiwy-99,hiwy99,hway 99,hway-99,hway99,hwy 99,hwy-99,hwy99"
274,SC 101,"sc 101,sc-101,sc101,highway 101,highway-101,highway101,highwy 101,highwy-101,highwy101,hiway 101,hiway-101,hiway101,hiwy 101,hiwy-101,hiwy101,hway 101,hway-101,hway101,hwy 101,hwy-101,hwy101"
275,SC 102,"sc 102,sc-102,sc102,highway 102,highway-102,highway102,highwy 102,highwy-102,highwy102,hiway 102,hiway-102,hiway102,hiwy 102,hiwy-102,hiwy102,hway 102,hway-102,hway102,hwy 102,hwy-102,hwy102"
276,SC 105,"sc 105,sc-105,sc105,highway 105,highway-105,highway105,highwy 105,highwy-105,highwy105,hiway 105,hiway-105,hiway105,hiwy 105,hiwy-105,hiwy105,hway 105,hway-105,hway105,hwy 105,hwy-105,hwy105"
277,SC 107,"sc 107,sc-107,sc107,highway 107,highway-107,highway107,highwy 107,highwy-107,highwy107,hiway 107,hiway-107,hiway107,hiwy 107,hiwy-107,hiwy107,hway 107,hway-107,hway107,hwy 107,hwy-107,hwy107"
278,SC 109,"sc 109,sc-109,sc109,highway 109,highway-109,highway109,highwy 109,highwy-109,highwy109,hiway 109,hiway-109,hiway109,hiwy 109,hiwy-109,hiwy109,hway 109,hway-109,hway109,hwy 109,hwy-109,hwy109"
279,SC 110,"sc 110,sc-110,sc110,highway 110,highway-110,highway110,highwy 110,highwy-110,highwy110,hiway 110,hiway-110,hiway110,hiwy 110,hiwy-110,hiwy110,hway 110,hway-110,hway110,hwy 110,hwy-110,hwy110"
280,SC 113,"sc 113,sc-113,sc113,highway 113,highway-113,highway113,highwy 113,highwy-113,highwy113,hiway 113,hiway-113,hiway113,hiwy 113,hiwy-113,hiwy113,hway 113,hway-113,hway113,hwy 113,hwy-113,hwy113"
281,SC 114,"sc 114,sc-114,sc114,highway 114,highway-114,highway114,highwy 114,highwy-114,highwy114,hiway 114,hiway-114,hiway114,hiwy 114,hiwy-114,hiwy114,hway 114,hway-114,hway114,hwy 114,hwy-114,hwy114"
282,SC 116,"sc 116,sc-116,sc116,highway 116,highway-116,highway116,highwy 116,highwy-116,highwy116,hiway 116,hiway-116,hiway116,hiwy 116,hiwy-116,hiwy116,hway 116,hway-116,hway116,hwy 116,hwy-116,hwy116"
283,SC 118,"sc 118,sc-118,sc118,highway 118,highway-118,highway118,highwy 118,highwy-118,highwy118,hiway 118,hiway-118,hiway118,hiwy 118,hiwy-118,hiwy118,hway 118,hway-118,hway118,hwy 118,hwy-118,hwy118"
284,SC 119,"sc 119,sc-119,sc119,highway 119,highway-119,highway119,highwy 119,highwy-119,highwy119,hiway 119,hiway-119,hiway119,hiwy 119,hiwy-119,hiwy119,hway 119,hway-119,hway119,hwy 119,hwy-119,hwy119"
285,SC 120,"sc 120,sc-120,sc120,highway 120,highway-120,highway120,highwy 120,highwy-120,highwy120,hiway 120,hiway-120,hiway120,hiwy 120,hiwy-120,hiwy120,hway 120,hway-120,hway120,hwy 120,hwy-120,hwy120"
286,SC 121,"sc 121,sc-121,sc121,highway 121,highway-121,highway121,highwy 121,highwy-121,highwy121,hiway 121,hiway-121,hiway121,hiwy 121,hiwy-121,hiwy121,hway 121,hway-121,hway121,hwy 121,hwy-121,hwy121"
287,SC 122,"sc 122,sc-122,sc122,highway 122,highway-122,highway122,highwy 122,highwy-122,highwy122,hiway 122,hiway-122,hiway122,hiwy 122,hiwy-122,hiwy122,hway 122,hway-122,hway122,hwy 122,hwy-122,hwy122"
288,SC 124,"sc 124,sc-124,sc124,highway 124,highway-124,highway124,highwy 124,highwy-124,highwy124,hiway 124,hiway-124,hiway124,hiwy 124,hiwy-124,hiwy124,hway 124,hway-124,hway124,hwy 124,hwy-124,hwy124"
289,SC 125,"sc 125,sc-125,sc125,highway 125,highway-125,highway125,highwy 125,highwy-125,highwy125,hiway 125,hiway-125,hiway125,hiwy 125,hiwy-125,hiwy125,hway 125,hway-125,hway125,hwy 125,hwy-125,hwy125"
290,SC 126,"sc 126,sc-126,sc126,highway 126,highway-126,highway126,highwy 126,highwy-126,highwy126,hiway 126,hiway-126,hiway126,hiwy 126,hiwy-126,hiwy126,hway 126,hway-126,hway126,hwy 126,hwy-126,hwy126"
291,SC 127,"sc 127,sc-127,sc127,highway 127,highway-127,highway127,highwy 127,highwy-127,highwy127,hiway 127,hiway-127,hiway127,hiwy 127,hiwy-127,hiwy127,hway 127,hway-127,hway127,hwy 127,hwy-127,hwy127"
292,SC 128,"sc 128,sc-128,sc128,highway 128,highway-128,highway128,highwy 128,highwy-128,highwy128,hiway 128,hiway-128,hiway128,hiwy 128,hiwy-128,hiwy128,hway 128,hway-128,hway128,hwy 128,hwy-128,hwy128"
293,SC 129,"sc 129,sc-129,sc129,highway 129,highway-129,highway129,highwy 129,highwy-129,highwy129,hiway 129,hiway-129,hiway129,hiwy 129,hiwy-129,hiwy129,hway 129,hway-129,hway129,hwy 129,hwy-129,hwy129"
294,SC 130,"sc 130,sc-130,sc130,highway 130,highway-130,highway130,highwy 130,highwy-130,highwy130,hiway 130,hiway-130,hiway130,hiwy 130,hiwy-130,hiwy130,hway 130,hway-130,hway130,hwy 130,hwy-130,hwy130"
295,SC 133,"sc 133,sc-133,sc133,highway 133,highway-133,highway133,highwy 133,highwy-133,highwy133,hiway 133,hiway-133,hiway133,hiwy 133,hiwy-133,hiwy133,hway 133,hway-133,hway133,hwy 133,hwy-133,hwy133"
296,SC 135,"sc 135,sc-135,sc135,highway 135,highway-135,highway135,highwy 135,highwy-135,highwy135,hiway 135,hiway-135,hiway135,hiwy 135,hiwy-135,hiwy135,hway 135,hway-135,hway135,hwy 135,hwy-135,hwy135"
297,SC 137,"sc 137,sc-137,sc137,highway 137,highway-137,highway137,highwy 137,highwy-137,highwy137,hiway 137,hiway-137,hiway137,hiwy 137,hiwy-137,hiwy137,hway 137,hway-137,hway137,hwy 137,hwy-137,hwy137"
298,SC 145,"sc 145,sc-145,sc145,highway 145,highway-145,highway145,highwy 145,highwy-145,highwy145,hiway 145,hiway-145,hiway145,hiwy 145,hiwy-145,hiwy145,hway 145,hway-145,hway145,hwy 145,hwy-145,hwy145"
299,SC 146,"sc 146,sc-146,sc146,highway 146,highway-146,highway146,highwy 146,highwy-146,highwy146,hiway 146,hiway-146,hiway146,hiwy 146,hiwy-146,hiwy146,hway 146,hway-146,hway146,hwy 146,hwy-146,hwy146"
300,SC 150,"sc 150,sc-150,sc150,highway 150,highway-150,highway150,highwy 150,highwy-150,highwy150,hiway 150,hiway-150,hiway150,hiwy 150,hiwy-150,hiwy150,hway 150,hway-150,hway150,hwy 150,hwy-150,hwy150"
301,SC 151,"sc 151,sc-151,sc151,highway 151,highway-151,highway151,highwy 151,highwy-151,highwy151,hiway 151,hiway-151,hiway151,hiwy 151,hiwy-151,hiwy151,hway 151,hway-151,hway151,hwy 151,hwy-151,hwy151"
302,SC 153,"sc 153,sc-153,sc153,highway 153,highway-153,highway153,highwy 153,highwy-153,highwy153,hiway 153,hiway-153,hiway153,hiwy 153,hiwy-153,hiwy153,hway 153,hway-153,hway153,hwy 153,hwy-153,hwy153"
303,SC 154,"sc 154,sc-154,sc154,highway 154,highway-154,highway154,highwy 154,highwy-154,highwy154,hiway 154,hiway-154,hiway154,hiwy 154,hiwy-154,hiwy154,hway 154,hway-154,hway154,hwy 154,hwy-154,hwy154"
304,SC 157,"sc 157,sc-157,sc157,highway 157,highway-157,highway157,highwy 157,highwy-157,highwy157,hiway 157,hiway-157,hiway157,hiwy 157,hiwy-157,hiwy157,hway 157,hway-157,hway157,hwy 157,hwy-157,hwy157"
305,SC 160,"sc 160,sc-160,sc160,highway 160,highway-160,highway160,highwy 160,highwy-160,highwy160,hiway 160,hiway-160,hiway160,hiwy 160,hiwy-160,hiwy160,hway 160,hway-160,hway160,hwy 160,hwy-160,hwy160"
306,SC 161,"sc 161,sc-161,sc161,highway 161,highway-161,highway161,highwy 161,highwy-161,highwy161,hiway 161,hiway-161,hiway161,hiwy 161,hiwy-161,hiwy161,hway 161,hway-161,hway161,hwy 161,hwy-161,hwy161"
307,SC 162,"sc 162,sc-162,sc162,highway 162,highway-162,highway162,highwy 162,highwy-162,highwy162,hiway 162,hiway-162,hiway162,hiwy 162,hiwy-162,hiwy162,hway 162,hway-162,hway162,hwy 162,hwy-162,hwy162"
308,SC 164,"sc 164,sc-164,sc164,highway 164,highway-164,highway164,highwy 164,highwy-164,highwy164,hiway 164,hiway-164,hiway164,hiwy 164,hiwy-164,hiwy164,hway 164,hway-164,hway164,hwy 164,hwy-164,hwy164"
309,SC 165,"sc 165,sc-165,sc165,highway 165,highway-165,highway165,highwy 165,highwy-165,highwy165,hiway 165,hiway-165,hiway165,hiwy 165,hiwy-165,hiwy165,hway 165,hway-165,hway165,hwy 165,hwy-165,hwy165"
310,SC 170,"sc 170,sc-170,sc170,highway 170,highway-170,highway170,highwy 170,highwy-170,highwy170,hiway 170,hiway-170,hiway170,hiwy 170,hiwy-170,hiwy170,hway 170,hway-170,hway170,hwy 170,hwy-170,hwy170"
311,SC 171,"sc 171,sc-171,sc171,highway 171,highway-171,highway171,highwy 171,highwy-171,highwy171,hiway 171,hiway-171,hiway171,hiwy 171,hiwy-171,hiwy171,hway 171,hway-171,hway171,hwy 171,hwy-171,hwy171"
312,SC 172,"sc 172,sc-172,sc172,highway 172,highway-172,highway172,highwy 172,highwy-172,highwy172,hiway 172,hiway-172,hiway172,hiwy 172,hiwy-172,hiwy172,hway 172,hway-172,hway172,hwy 172,hwy-172,hwy172"
313,SC 173,"sc 173,sc-173,sc173,highway 173,highway-173,highway173,highwy 173,highwy-173,highwy173,hiway 173,hiway-173,hiway173,hiwy 173,hiwy-173,hiwy173,hway 173,hway-173,hway173,hwy 173,hwy-173,hwy173"
314,SC 174,"sc 174,sc-174,sc174,highway 174,highway-174,highway174,highwy 174,highwy-174,highwy174,hiway 174,hiway-174,hiway174,hiwy 174,hiwy-174,hiwy174,hway 174,hway-174,hway174,hwy 174,hwy-174,hwy174"
315,SC 177,"sc 177,sc-177,sc177,highway 177,highway-177,highway177,highwy 177,highwy-177,highwy177,hiway 177,hiway-177,hiway177,hiwy 177,hiwy-177,hiwy177,hway 177,hway-177,hway177,hwy 177,hwy-177,hwy177"
316,SC 179,"sc 179,sc-179,sc179,highway 179,highway-179,highway179,highwy 179,highwy-179,highwy179,hiway 179,hiway-179,hiway179,hiwy 179,hiwy-179,hiwy179,hway 179,hway-179,hway179,hwy 179,hwy-179,hwy179"
317,SC 181,"sc 181,sc-181,sc181,highway 181,highway-181,highway181,highwy 181,highwy-181,highwy181,hiway 181,hiway-181,hiway181,hiwy 181,hiwy-181,hiwy181,hway 181,hway-181,hway181,hwy 181,hwy-181,hwy181"
318,SC 182,"sc 182,sc-182,sc182,highway 182,highway-182,highway182,highwy 182,highwy-182,highwy182,hiway 182,hiway-182,hiway182,hiwy 182,hiwy-182,hiwy182,hway 182,hway-182,hway182,hwy 182,hwy-182,hwy182"
319,SC 183,"sc 183,sc-183,sc183,highway 183,highway-183,highway183,highwy 183,highwy-183,highwy183,hiway 183,hiway-183,hiway183,hiwy 183,hiwy-183,hiwy183,hway 183,hway-183,hway183,hwy 183,hwy-183,hwy183"
320,SC 184,"sc 184,sc-184,sc184,highway 184,highway-184,highway184,highwy 184,highwy-184,highwy184,hiway 184,hiway-184,hiway184,hiwy 184,hiwy-184,hiwy184,hway 184,hway-184,hway184,hwy 184,hwy-184,hwy184"
321,SC 185,"sc 185,sc-185,sc185,highway 185,highway-185,highway185,highwy 185,highwy-185,highwy185,hiway 185,hiway-185,hiway185,hiwy 185,hiwy-185,hiwy185,hway 185,hway-185,hway185,hwy 185,hwy-185,hwy185"
322,SC 186,"sc 186,sc-186,sc186,highway 186,highway-186,highway186,highwy 186,highwy-186,highwy186,hiway 186,hiway-186,hiway186,hiwy 186,hiwy-186,hiwy186,hway 186,hway-186,hway186,hwy 186,hwy-186,hwy186"
323,SC 187,"sc 187,sc-187,sc187,highway 187,highway-187,highway187,highwy 187,highwy-187,highwy187,hiway 187,hiway-187,hiway187,hiwy 187,hiwy-187,hiwy187,hway 187,hway-187,hway187,hwy 187,hwy-187,hwy187"
324,SC 188,"sc 188,sc-188,sc188,highway 188,highway-188,highway188,highwy 188,highwy-188,highwy188,hiway 188,hiway-188,hiway188,hiwy 188,hiwy-188,hiwy188,hway 188,hway-188,hway188,hwy 188,hwy-188,hwy188"
325,SC 191,"sc 191,sc-191,sc191,highway 191,highway-191,highway191,highwy 191,highwy-191,highwy191,hiway 191,hiway-191,hiway191,hiwy 191,hiwy-191,hiwy191,hway 191,hway-191,hway191,hwy 191,hwy-191,hwy191"
