,x,y,match_scores,matched_addresses
56,"-81.35450999999995,-81.6725816621287,-81.63437418124894,-80.6620803102513,-81.6725816621287,-84.27911999999998","28.867770000000064,30.38260799628713,28.139782556442103,28.35076710449586,30.38260799628713,30.587300000000027","93.66,91.45,90.99,83.27,93.3,80.09","I-95 & le fort, Florida, USA,I-95 & turner left lane, Florida, USA,I-95 & la street, Florida, USA,I-95 & left lane, Florida, USA,I-95 & turner le fort, Florida, USA,I-95 & blocked la street, Florida, USA"
57,"-81.35450999999995,-81.6725816621287,-81.63437418124894,-80.6620803102513,-81.6725816621287,-84.27911999999998","28.867770000000064,30.38260799628713,28.139782556442103,28.35076710449586,30.38260799628713,30.587300000000027","93.66,91.45,90.99,83.27,93.3,80.09","I-95 & le fort, Florida, USA,I-95 & turner left lane, Florida, USA,I-95 & la street, Florida, USA,I-95 & left lane, Florida, USA,I-95 & turner le fort, Florida, USA,I-95 & blocked la street, Florida, USA"
58,-80.30500999999998,25.694070000000067,68,"I-95, exit 353, Florida, USA"
59,-81.57352999999995,30.224210000000028,93.82,"I-95, exit 341, Florida, USA"
60,-82.25895777505907,26.902387487102494,87.24,"I-10, mile marker 49, Florida, USA"
61,-86.74663999999996,30.700600000000065,95.66,"I-10, exit 45, Florida, USA"
62,-82.2633615,26.894892532315897,87.66,"I-10, mile marker 153, Florida, USA"
63,-82.2633615,26.894892532315897,87.66,"I-10, mile marker 153, Florida, USA"
64,-82.2557123598304,26.90520142907848,92.42,"SR 528, mile marker 14, Florida, USA"
65,"-87.26697000000003,-87.26847999999995","30.504789000000002,30.50278000000003","99.22,83.66","US 29 & I-10, Florida, USA,US 29, exit 10a, Florida, USA"
66,-82.25713137425711,26.903938443505204,92.42,"SR 417, mile marker 30, Florida, USA"
67,-87.21670999999998,30.50350000000003,95.21,"I-10, exit 13, Florida, USA"
68,"-80.169588,-81.40196699999998","25.925616000000005,28.42997400000001","84.87,85.47","SR 826 & Turnpike, miami, Florida, USA,SR 826 & Turnpike, Florida, USA"
69,-82.25713137425711,26.903938443505204,92.42,"SR 417, mile marker 30, Florida, USA"
70,-87.21670999999998,30.50350000000003,95.21,"I-10, exit 13, Florida, USA"
71,"-81.35705684560111,-82.26275761852952","28.66370579976697,26.899003633100463","83.99,88.42","I-4, mile marker 93, seminole, Florida, USA,I-4, mile marker 93, Florida, USA"
72,"-82.3391415,-82.222452,-81.404541,-82.3391415,-82.222452,-84.27911999999998","29.670345021220715,29.45014156305757,28.435995,29.670345021220715,29.45014156305757,30.587300000000027","90.67,89.04,85.48,85.81,84.36,78.55","US 441 & la street, alachua, Florida, USA,US 441 & la street, micanopy, Florida, USA,US 441 & la street, Florida, USA,US 441 & blocked la street, alachua, Florida, USA,US 441 & blocked la street, micanopy, Florida, USA,US 441 & blocked la street, Florida, USA"
