,highway_string,has_highway,county_string,has_county,city_string,has_city
0,None,0,None,0,None,0
1,I-10,1,None,0,None,0
2,I-10,1,None,0,None,0
3,I-10,1,None,0,None,0
4,SR 30,1,None,0,None,0
5,"I-10,US 29",1,None,0,None,0
6,"I-10,US 29",1,None,0,None,0
7,I-10,1,None,0,None,0
8,I-10,1,None,0,None,0
9,I-10,1,None,0,None,0
10,"I-10,I-110",1,None,0,None,0
11,I-10,1,None,0,None,0
12,"I-10,I-110",1,None,0,None,0
13,I-10,1,None,0,None,0
14,I-10,1,None,0,None,0
15,I-10,1,None,0,None,0
16,I-10,1,None,0,None,0
17,I-10,1,None,0,None,0
18,I-10,1,None,0,None,0
19,I-10,1,None,0,None,0
20,"I-10,US 29",1,None,0,None,0
21,I-10,1,None,0,None,0
22,I-10,1,None,0,None,0
23,SR 30,1,None,0,None,0
24,I-10,1,None,0,None,0
25,SR 30,1,None,0,None,0
26,I-10,1,None,0,None,0
27,I-10,1,None,0,None,0
28,I-10,1,None,0,None,0
29,I-10,1,None,0,None,0
30,I-10,1,None,0,None,0
31,I-10,1,None,0,None,0
32,SR 30,1,None,0,None,0
33,I-10,1,None,0,None,0
34,I-10,1,None,0,None,0
35,I-10,1,None,0,None,0
36,I-10,1,None,0,None,0
37,I-10,1,None,0,None,0
38,I-10,1,None,0,None,0
39,I-10,1,None,0,None,0
40,I-10,1,None,0,None,0
41,I-10,1,None,0,None,0
42,I-10,1,None,0,None,0
43,SR 30,1,None,0,None,0
44,"I-10,US 29",1,None,0,None,0
45,I-10,1,None,0,None,0
46,I-10,1,None,0,None,0
47,I-10,1,None,0,None,0
48,I-10,1,None,0,None,0
49,I-10,1,None,0,None,0
50,I-10,1,None,0,None,0
51,I-10,1,None,0,None,0
52,I-10,1,None,0,None,0
53,I-10,1,None,0,None,0
54,I-10,1,None,0,None,0
55,SR 30,1,None,0,None,0
56,SR 30,1,None,0,None,0
57,SR 30,1,None,0,None,0
58,I-10,1,None,0,None,0
59,I-10,1,None,0,None,0
60,SR 30,1,None,0,None,0
61,I-10,1,None,0,None,0
62,I-10,1,None,0,None,0
63,I-10,1,None,0,None,0
64,I-10,1,None,0,None,0
65,I-10,1,None,0,None,0
66,I-10,1,None,0,None,0
67,I-10,1,None,0,None,0
68,I-10,1,None,0,None,0
69,SR 30,1,None,0,None,0
70,I-10,1,None,0,None,0
71,I-10,1,None,0,None,0
72,I-10,1,None,0,None,0
73,I-10,1,None,0,None,0
74,I-10,1,None,0,None,0
75,I-110,1,None,0,None,0
76,I-10,1,None,0,None,0
77,I-10,1,None,0,None,0
78,I-10,1,None,0,None,0
79,I-110,1,None,0,None,0
80,I-10,1,None,0,None,0
81,I-10,1,None,0,None,0
82,I-10,1,None,0,None,0
83,I-10,1,None,0,None,0
84,SR 30,1,None,0,None,0
85,SR 30,1,None,0,None,0
86,SR 30,1,None,0,None,0
87,SR 30,1,None,0,None,0
88,I-10,1,None,0,None,0
89,I-10,1,None,0,None,0
90,I-10,1,None,0,None,0
91,I-10,1,None,0,None,0
92,US 231,1,None,0,None,0
93,I-10,1,None,0,None,0
94,I-10,1,None,0,None,0
95,"I-10,US 27,SR 61",1,None,0,None,0
96,"I-10,US 27",1,None,0,None,0
97,"I-10,US 27",1,None,0,None,0
98,I-10,1,None,0,None,0
99,I-10,1,None,0,None,0
100,I-10,1,None,0,None,0
101,I-10,1,None,0,None,0
102,I-10,1,None,0,None,0
103,I-10,1,None,0,None,0
104,I-10,1,None,0,None,0
105,SR 30,1,None,0,None,0
106,I-10,1,None,0,None,0
107,I-10,1,None,0,None,0
108,I-10,1,None,0,None,0
109,I-10,1,None,0,None,0
110,I-10,1,None,0,None,0
111,I-10,1,None,0,None,0
112,I-10,1,None,0,None,0
113,I-10,1,None,0,None,0
114,I-10,1,None,0,None,0
115,I-10,1,None,0,None,0
116,I-10,1,None,0,None,0
117,I-10,1,None,0,None,0
118,I-10,1,None,0,None,0
119,I-10,1,None,0,None,0
120,SR 30,1,None,0,None,0
121,"I-10,I-110",1,None,0,None,0
122,"I-10,I-110",1,None,0,None,0
123,"I-10,I-110",1,None,0,None,0
124,I-110,1,None,0,None,0
125,I-110,1,None,0,None,0
126,I-10,1,None,0,None,0
127,I-10,1,None,0,None,0
128,None,0,None,0,None,0
129,None,0,None,0,None,0
130,None,0,None,0,ocala,1
131,None,0,None,0,None,0
132,None,0,None,0,ocala,1
133,None,0,None,0,None,0
134,None,0,None,0,None,0
135,None,0,None,0,None,0
136,None,0,None,0,None,0
137,None,0,None,0,None,0
138,None,0,None,0,lee,1
139,None,0,None,0,None,0
140,None,0,None,0,None,0
141,None,0,None,0,None,0
142,"I-75,I-4",1,None,0,None,0
143,US 441,1,None,0,"alachua,micanopy",1
144,US 441,1,None,0,"alachua,micanopy",1
145,I-75,1,None,0,None,0
146,I-75,1,None,0,None,0
147,"I-95,SR 524",1,None,0,None,0
148,I-75,1,None,0,None,0
149,"I-95,SR 40",1,None,0,None,0
150,"I-95,SR 524",1,None,0,None,0
151,I-75,1,None,0,None,0
152,US 1,1,None,0,None,0
153,SR 112,1,None,0,miami,1
154,US 1,1,None,0,miami,1
155,SR 112,1,None,0,miami,1
156,US 1,1,None,0,None,0
157,"I-95,SR 40",1,None,0,None,0
158,None,0,None,0,None,0
159,I-75,1,None,0,None,0
160,US 441,1,None,0,None,0
161,None,0,None,0,None,0
162,None,0,None,0,jacksonville,1
163,"I-75,I-4",1,None,0,None,0
164,SR 202,1,None,0,None,0
165,I-4,1,None,0,None,0
166,I-75,1,None,0,None,0
167,I-275,1,None,0,None,0
168,I-75,1,None,0,None,0
169,I-75,1,None,0,None,0
170,I-95,1,None,0,None,0
171,I-95,1,None,0,None,0
172,I-95,1,None,0,None,0
173,"SR 836,I-95",1,None,0,miami,1
174,SR 826,1,None,0,miami,1
175,I-95,1,None,0,None,0
176,I-75,1,None,0,alachua,1
177,SR 408,1,None,0,None,0
178,I-10,1,None,0,None,0
179,SR 408,1,None,0,None,0
180,I-10,1,None,0,None,0
181,I-10,1,None,0,None,0
182,SR 112,1,None,0,miami,1
183,I-4,1,None,0,debary,1
184,I-4,1,None,0,debary,1
185,I-10,1,None,0,None,0
186,SR 30,1,None,0,None,0
187,"I-75,I-595",1,None,0,None,0
188,"I-10,US 29",1,None,0,None,0
189,"I-95,SR 916",1,None,0,"miami,opa-locka",1
190,"I-95,SR 40",1,None,0,None,0
191,"I-95,SR 916",1,None,0,"miami,opa-locka",1
192,I-95,1,None,0,None,0
193,"I-10,US 29",1,None,0,None,0
194,"I-75,US 90",1,None,0,None,0
195,I-75,1,None,0,alachua,1
196,"Turnpike,SR 826",1,None,0,miami,1
197,I-95,1,None,0,None,0
198,SR 423,1,None,0,None,0
199,I-95,1,None,0,None,0
200,SR 423,1,None,0,None,0
201,I-75,1,None,0,alachua,1
202,I-75,1,None,0,None,0
203,I-295,1,None,0,None,0
204,SR 408,1,None,0,None,0
205,I-295,1,None,0,None,0
206,"I-95,SR 40",1,None,0,None,0
207,"I-75,US 90",1,None,0,None,0
208,I-95,1,None,0,None,0
209,"I-75,US 90",1,None,0,None,0
210,"I-4,SR 436",1,None,0,seminole,1
211,"SR 836,I-95",1,None,0,miami,1
212,"I-75,US 90",1,None,0,None,0
213,I-75,1,None,0,None,0
214,"SR 826,I-75",1,None,0,miami,1
215,"SR 826,I-75",1,None,0,miami,1
216,None,0,None,0,None,0
217,I-295,1,None,0,None,0
218,SR 934,1,None,0,miami,1
219,"I-95,SR 934",1,None,0,miami,1
220,"I-95,SR 934",1,None,0,miami,1
221,US 41,1,None,0,sarasota,1
222,"I-95,SR 934",1,None,0,miami,1
223,I-10,1,None,0,None,0
224,SR 932,1,None,0,miami,1
225,SR 202,1,None,0,None,0
226,None,0,None,0,miami,1
227,"SR 202,I-295",1,None,0,None,0
228,None,0,None,0,miami,1
229,None,0,None,0,None,0
230,None,0,None,0,None,0
231,SR 826,1,None,0,miami,1
232,"I-10,SR 228",1,None,0,None,0
233,I-10,1,None,0,None,0
234,None,0,None,0,None,0
235,SR 826,1,None,0,miami,1
236,None,0,None,0,None,0
237,SR 429,1,None,0,None,0
238,"I-95,US 90",1,None,0,None,0
239,I-295,1,None,0,None,0
240,I-295,1,None,0,None,0
241,I-75,1,None,0,None,0
242,"I-395,US 1",1,None,0,miami,1
243,"I-10,SR 228",1,None,0,None,0
244,I-295,1,None,0,None,0
245,I-10,1,None,0,None,0
246,I-295,1,None,0,None,0
247,I-10,1,None,0,None,0
248,"I-395,US 1",1,None,0,miami,1
249,I-295,1,None,0,None,0
250,"I-95,US 90",1,None,0,None,0
251,I-75,1,None,0,None,0
252,"I-95,US 90",1,None,0,None,0
253,I-75,1,None,0,milton,1
254,I-75,1,None,0,None,0
255,"I-10,SR 228",1,None,0,None,0
256,I-75,1,None,0,None,0
257,"I-395,US 1",1,None,0,miami,1
258,I-75,1,None,0,milton,1
259,I-10,1,None,0,None,0
260,SR 84,1,None,0,None,0
261,None,0,None,0,None,0
262,SR 202,1,None,0,None,0
263,None,0,None,0,None,0
264,I-95,1,None,0,None,0
265,I-75,1,None,0,milton,1
266,US 441,1,None,0,None,0
267,I-75,1,None,0,milton,1
268,US 441,1,None,0,None,0
269,None,0,None,0,None,0
270,None,0,None,0,None,0
271,None,0,None,0,None,0
272,US 441,1,None,0,None,0
273,SR 112,1,None,0,miami,1
274,US 441,1,None,0,None,0
275,I-95,1,None,0,None,0
276,None,0,None,0,None,0
277,Turnpike,1,None,0,None,0
278,I-10,1,None,0,None,0
279,I-10,1,None,0,None,0
280,SR 112,1,None,0,"miami,okeechobee",1
281,"I-295,US 17",1,None,0,None,0
282,I-10,1,None,0,None,0
283,"I-4,SR 436",1,None,0,seminole,1
284,I-295,1,None,0,None,0
285,None,0,None,0,None,0
286,I-275,1,None,0,None,0
287,I-95,1,None,0,None,0
288,"I-95,SR 860",1,None,0,miami,1
289,"I-95,SR 860",1,None,0,miami,1
290,SR 528,1,None,0,None,0
291,I-10,1,None,0,None,0
292,SR 826,1,None,0,miami,1
293,Turnpike,1,None,0,None,0
294,Turnpike,1,None,0,None,0
295,Turnpike,1,None,0,None,0
296,I-10,1,None,0,None,0
297,Turnpike,1,None,0,None,0
298,I-4,1,None,0,None,0
299,I-4,1,None,0,None,0
300,SR 417,1,None,0,None,0
301,SR 429,1,None,0,None,0
302,SR 528,1,None,0,None,0
303,SR 826,1,None,0,miami,1
304,SR 528,1,None,0,None,0
305,"I-10,I-110",1,None,0,None,0
306,I-10,1,None,0,None,0
307,I-10,1,None,0,None,0
308,I-4,1,None,0,None,0
309,"I-75,SR 121",1,None,0,alachua,1
310,"I-75,SR 121",1,None,0,alachua,1
311,"I-10,I-110",1,None,0,None,0
312,"I-75,SR 121",1,None,0,alachua,1
313,I-10,1,None,0,None,0
314,I-10,1,None,0,None,0
315,SR 836,1,None,0,miami,1
316,I-4,1,None,0,None,0
317,SR 417,1,None,0,None,0
318,SR 429,1,None,0,None,0
319,SR 528,1,None,0,None,0
320,I-95,1,None,0,None,0
321,I-4,1,None,0,None,0
322,SR 874,1,None,0,miami,1
323,SR 836,1,None,0,miami,1
324,SR 836,1,None,0,miami,1
325,SR 826,1,None,0,miami,1
326,SR 826,1,None,0,miami,1
327,SR 826,1,None,0,miami,1
328,US 441,1,None,0,"alachua,micanopy",1
329,US 441,1,None,0,"alachua,micanopy",1
330,None,0,None,0,None,0
331,None,0,None,0,None,0
332,"I-75,SR 26",1,None,0,alachua,1
333,None,0,None,0,jacksonville,1
334,"I-75,SR 26",1,None,0,alachua,1
335,SR 836,1,None,0,miami,1
336,I-295,1,None,0,None,0
337,I-295,1,None,0,None,0
338,I-75,1,None,0,None,0
339,I-75,1,None,0,None,0
340,Turnpike,1,None,0,sunrise,1
341,I-10,1,None,0,None,0
342,I-95,1,None,0,None,0
343,I-295,1,None,0,None,0
344,I-295,1,None,0,None,0
345,SR 826,1,None,0,miami,1
346,SR 874,1,None,0,miami,1
347,SR 826,1,None,0,miami,1
348,I-4,1,None,0,None,0
349,SR 836,1,None,0,miami,1
350,I-295,1,None,0,None,0
351,SR 826,1,None,0,miami,1
352,I-295,1,None,0,None,0
353,I-95,1,None,0,None,0
354,"I-75,Turnpike",1,None,0,None,0
355,I-95,1,None,0,None,0
356,I-95,1,None,0,None,0
357,I-95,1,None,0,None,0
358,I-95,1,None,0,None,0
359,I-95,1,None,0,None,0
360,I-10,1,None,0,None,0
361,I-10,1,None,0,None,0
362,I-10,1,None,0,None,0
363,I-10,1,None,0,None,0
364,SR 528,1,None,0,None,0
365,"I-10,US 29",1,None,0,None,0
366,SR 417,1,None,0,None,0
367,I-10,1,None,0,None,0
368,"Turnpike,SR 826",1,None,0,miami,1
369,SR 417,1,None,0,None,0
370,I-10,1,None,0,None,0
371,I-4,1,None,0,seminole,1
372,US 441,1,None,0,"alachua,micanopy",1
373,US 441,1,None,0,"alachua,micanopy",1
374,SR 429,1,None,0,None,0
375,I-275,1,None,0,None,0
376,I-4,1,None,0,None,0
377,SR 826,1,None,0,miami,1
378,I-295,1,None,0,None,0
379,I-275,1,None,0,None,0
380,I-275,1,None,0,None,0
381,"I-4,I-275",1,None,0,None,0
382,None,0,None,0,None,0
383,SR 934,1,None,0,miami,1
384,None,0,None,0,None,0
385,None,0,None,0,None,0
386,"I-4,I-275",1,None,0,None,0
387,SR 408,1,None,0,None,0
388,I-295,1,None,0,None,0
389,I-4,1,None,0,None,0
390,SR 30,1,None,0,None,0
391,SR 429,1,None,0,None,0
392,I-275,1,None,0,None,0
393,I-95,1,None,0,None,0
394,I-275,1,None,0,None,0
395,I-275,1,None,0,None,0
396,I-10,1,None,0,None,0
397,"I-95,I-295",1,None,0,None,0
398,"I-95,I-295",1,None,0,None,0
399,I-95,1,None,0,None,0
400,I-95,1,None,0,None,0
401,SR 30,1,None,0,None,0
402,SR 26,1,None,0,alachua,1
403,I-10,1,None,0,None,0
404,I-295,1,None,0,None,0
405,None,0,None,0,miami,1
406,SR 408,1,None,0,None,0
407,"I-95,I-195,SR 112",1,None,0,miami,1
408,I-275,1,None,0,None,0
409,SR 408,1,None,0,None,0
410,I-10,1,None,0,None,0
411,I-275,1,None,0,None,0
412,I-95,1,None,0,miami,1
413,SR 408,1,None,0,None,0
414,I-95,1,None,0,None,0
415,I-95,1,None,0,None,0
416,SR 429,1,None,0,None,0
417,"I-95,I-195,SR 112",1,None,0,miami,1
418,"I-95,I-195,SR 112",1,None,0,miami,1
419,"I-95,SR 836",1,None,0,miami,1
420,"I-95,SR 836",1,None,0,miami,1
421,"I-95,SR 836",1,None,0,miami,1
422,None,0,None,0,None,0
423,I-95,1,None,0,None,0
424,I-95,1,None,0,None,0
425,I-10,1,None,0,None,0
426,I-295,1,None,0,None,0
427,I-175,1,None,0,None,0
428,"SR 826,US 27",1,None,0,"miami,okeechobee",1
429,I-10,1,None,0,None,0
430,"SR 826,US 27",1,None,0,"miami,okeechobee",1
431,SR 528,1,None,0,None,0
432,I-175,1,None,0,None,0
433,"I-75,US 441",1,None,0,alachua,1
434,SR 21,1,None,0,None,0
435,US 441,1,None,0,None,0
436,I-95,1,None,0,None,0
437,None,0,None,0,None,0
438,"I-95,SR 836",1,None,0,miami,1
439,SR 528,1,None,0,None,0
440,"I-95,SR 836",1,None,0,miami,1
441,None,0,None,0,jacksonville,1
442,SR 21,1,None,0,None,0
443,"SR 826,I-75",1,None,0,miami,1
444,"SR 826,I-75",1,None,0,miami,1
445,"SR 826,I-75",1,None,0,miami,1
446,None,0,None,0,None,0
447,None,0,None,0,None,0
448,SR 112,1,None,0,"miami,okeechobee",1
449,"I-95,SR 826",1,None,0,miami,1
450,"I-95,SR 826",1,None,0,miami,1
451,SR 826,1,None,0,miami,1
452,I-10,1,None,0,None,0
453,I-95,1,None,0,None,0
454,I-295,1,None,0,None,0
455,Turnpike,1,None,0,None,0
456,I-295,1,None,0,None,0
457,I-95,1,None,0,None,0
458,Turnpike,1,None,0,None,0
459,None,0,None,0,None,0
460,SR 924,1,None,0,miami,1
461,SR 924,1,None,0,miami,1
462,I-10,1,None,0,None,0
463,None,0,None,0,None,0
464,SR 932,1,None,0,miami,1
465,I-10,1,None,0,None,0
466,US 441,1,None,0,None,0
467,None,0,None,0,None,0
468,I-10,1,None,0,None,0
469,I-10,1,None,0,None,0
470,None,0,None,0,None,0
471,US 441,1,None,0,None,0
472,None,0,None,0,None,0
473,US 441,1,None,0,None,0
474,I-95,1,None,0,None,0
475,I-10,1,None,0,None,0
476,I-95,1,None,0,None,0
477,None,0,None,0,None,0
478,"I-95,Turnpike,US 441,SR 9,SR 826",1,None,0,miami,1
479,US 441,1,None,0,None,0
480,I-295,1,None,0,None,0
481,SR 21,1,None,0,None,0
482,SR 429,1,None,0,None,0
483,I-10,1,None,0,None,0
484,I-10,1,None,0,None,0
485,SR 21,1,None,0,None,0
486,"I-10,US 17",1,None,0,None,0
487,None,0,None,0,None,0
488,US 441,1,None,0,"alachua,micanopy",1
489,US 441,1,None,0,"alachua,micanopy",1
490,"I-395,US 1",1,None,0,miami,1
491,"I-395,US 1",1,None,0,miami,1
492,"I-395,US 1",1,None,0,miami,1
493,I-10,1,None,0,None,0
494,I-10,1,None,0,None,0
495,I-10,1,None,0,None,0
496,I-10,1,None,0,None,0
497,SR 429,1,None,0,None,0
498,I-4,1,None,0,seminole,1
499,I-95,1,None,0,None,0
500,SR 429,1,None,0,None,0
501,SR 429,1,None,0,None,0
502,I-4,1,None,0,seminole,1
503,I-95,1,None,0,None,0
504,SR 429,1,None,0,None,0
505,I-4,1,None,0,seminole,1
506,I-95,1,None,0,None,0
507,SR 429,1,None,0,None,0
508,I-4,1,None,0,seminole,1
509,"I-4,SR 472",1,None,0,None,0
510,I-95,1,None,0,None,0
511,SR 30,1,None,0,None,0
512,I-95,1,None,0,None,0
513,I-4,1,None,0,seminole,1
514,I-95,1,None,0,None,0
515,I-10,1,None,0,None,0
516,I-10,1,None,0,None,0
517,I-95,1,None,0,None,0
518,SR 429,1,None,0,None,0
519,I-10,1,None,0,None,0
520,I-10,1,None,0,None,0
521,"I-95,I-395",1,None,0,miami,1
522,I-95,1,None,0,None,0
523,"I-95,SR 836",1,None,0,miami,1
524,"I-95,SR 836",1,None,0,miami,1
525,I-95,1,None,0,None,0
526,SR 826,1,None,0,miami,1
527,SR 429,1,None,0,None,0
528,I-95,1,None,0,None,0
529,"I-295,I-95",1,None,0,None,0
530,"I-75,SR 121",1,None,0,alachua,1
531,US 441,1,None,0,"alachua,micanopy",1
532,US 441,1,None,0,"alachua,micanopy",1
533,I-95,1,None,0,None,0
534,I-4,1,None,0,None,0
535,I-95,1,None,0,None,0
536,I-75,1,None,0,None,0
537,SR 112,1,None,0,miami,1
538,"I-4,Turnpike",1,None,0,None,0
539,SR 429,1,None,0,None,0
540,I-10,1,None,0,None,0
541,SR 112,1,None,0,miami,1
542,I-10,1,None,0,None,0
543,SR 826,1,None,0,miami,1
544,I-95,1,None,0,fellsmere,1
545,I-10,1,None,0,None,0
546,I-10,1,None,0,None,0
547,I-10,1,None,0,None,0
548,"I-4,Turnpike",1,None,0,None,0
549,I-10,1,None,0,None,0
550,None,0,None,0,None,0
551,None,0,None,0,None,0
552,SR 30,1,None,0,None,0
553,I-4,1,None,0,None,0
554,"I-75,Turnpike",1,None,0,None,0
555,I-4,1,None,0,None,0
556,I-95,1,None,0,None,0
557,"I-10,US 29",1,None,0,None,0
558,I-10,1,None,0,None,0
559,"I-75,SR 26",1,None,0,alachua,1
560,"I-75,SR 26",1,None,0,alachua,1
561,I-10,1,None,0,None,0
562,"I-75,SR 121",1,None,0,alachua,1
563,"I-295,I-95",1,None,0,None,0
564,SR 836,1,None,0,miami,1
565,I-10,1,None,0,None,0
566,"I-4,SR 528,SR 435",1,None,0,None,0
567,I-10,1,None,0,None,0
568,"I-4,SR 528,SR 435",1,None,0,None,0
569,"I-4,SR 528",1,None,0,None,0
570,"SR 826,SR 934",1,None,0,miami,1
571,SR 429,1,None,0,None,0
572,"SR 50,I-75",1,None,0,brooksville,1
573,I-10,1,None,0,None,0
574,I-10,1,None,0,None,0
575,SR 434,1,None,0,None,0
576,I-275,1,None,0,None,0
577,I-275,1,None,0,None,0
578,SR 429,1,None,0,None,0
579,I-75,1,None,0,None,0
580,I-75,1,None,0,sarasota,1
581,I-95,1,None,0,miami,1
582,"I-4,SR 50,SR 414",1,None,0,None,0
583,"I-4,SR 50,SR 414",1,None,0,None,0
584,SR 874,1,None,0,miami,1
585,I-275,1,None,0,None,0
586,I-275,1,None,0,None,0
587,"I-4,SR 50,SR 414",1,None,0,None,0
588,I-275,1,None,0,None,0
589,I-4,1,None,0,None,0
590,I-95,1,None,0,None,0
591,I-4,1,None,0,None,0
592,US 27,1,None,0,miami,1
593,I-4,1,None,0,None,0
594,Turnpike,1,None,0,None,0
595,I-95,1,None,0,None,0
596,Turnpike,1,None,0,None,0
597,I-10,1,None,0,None,0
598,Turnpike,1,None,0,None,0
599,I-95,1,None,0,None,0
600,"I-95,I-295",1,None,0,jacksonville,1
601,SR 408,1,None,0,None,0
602,I-95,1,None,0,None,0
603,I-95,1,None,0,None,0
604,"I-95,US 92",1,None,0,None,0
605,"I-95,US 92",1,None,0,None,0
606,"I-95,US 92",1,None,0,None,0
607,I-95,1,None,0,None,0
608,I-75,1,None,0,None,0
609,I-75,1,None,0,None,0
610,I-75,1,None,0,None,0
611,"I-4,SR 435,US 441",1,None,0,None,0
612,"I-4,SR 435",1,None,0,None,0
613,"SR 112,I-195",1,None,0,miami,1
614,I-295,1,None,0,None,0
615,I-295,1,None,0,None,0
616,I-295,1,None,0,None,0
617,Turnpike,1,None,0,miami,1
618,"I-4,SR 435",1,None,0,None,0
619,I-4,1,None,0,seminole,1
620,I-4,1,None,0,seminole,1
621,None,0,None,0,miami,1
622,I-75,1,None,0,alachua,1
623,I-75,1,None,0,alachua,1
624,I-4,1,None,0,None,0
625,I-4,1,None,0,None,0
626,"SR 826,I-75",1,None,0,miami,1
627,"SR 826,I-75",1,None,0,miami,1
628,I-10,1,None,0,None,0
629,I-75,1,None,0,sarasota,1
630,I-10,1,None,0,None,0
631,I-10,1,None,0,None,0
632,I-4,1,None,0,seminole,1
633,None,0,None,0,None,0
634,I-75,1,None,0,None,0
635,I-4,1,None,0,seminole,1
636,I-4,1,None,0,seminole,1
637,I-75,1,None,0,sarasota,1
638,SR 874,1,None,0,miami,1
639,"SR 535,I-4",1,None,0,apopka,1
640,SR 826,1,None,0,miami,1
641,I-75,1,None,0,None,0
642,"SR 535,I-4",1,None,0,apopka,1
643,"I-595,US 441,SR 7",1,None,0,None,0
644,"I-595,US 441,SR 7",1,None,0,None,0
645,"SR 826,US 441",1,None,0,miami,1
646,I-75,1,None,0,sarasota,1
647,SR 826,1,None,0,miami,1
648,I-75,1,None,0,None,0
649,I-75,1,None,0,None,0
650,SR 874,1,None,0,miami,1
651,I-75,1,None,0,None,0
652,I-295,1,None,0,None,0
653,I-75,1,None,0,None,0
654,I-295,1,None,0,None,0
655,I-75,1,None,0,sarasota,1
656,I-75,1,None,0,None,0
657,I-75,1,None,0,sarasota,1
658,I-75,1,None,0,sarasota,1
659,"I-4,SR 528",1,None,0,None,0
660,I-75,1,None,0,sarasota,1
661,I-75,1,None,0,sarasota,1
662,I-75,1,None,0,sarasota,1
663,I-75,1,None,0,sarasota,1
664,I-75,1,None,0,sarasota,1
665,I-75,1,None,0,sarasota,1
666,I-75,1,None,0,sarasota,1
667,None,0,None,0,None,0
668,SR 429,1,None,0,None,0
669,SR 836,1,None,0,miami,1
670,I-75,1,None,0,None,0
671,SR 408,1,None,0,None,0
672,"I-395,US 1",1,None,0,miami,1
673,I-95,1,None,0,None,0
674,SR 836,1,None,0,miami,1
675,US 441,1,None,0,"alachua,micanopy",1
676,US 441,1,None,0,"alachua,micanopy",1
677,Turnpike,1,None,0,None,0
678,SR 836,1,None,0,miami,1
679,SR 30,1,None,0,None,0
680,"SR 874,Turnpike",1,None,0,miami,1
681,I-75,1,None,0,None,0
682,SR 836,1,None,0,miami,1
683,SR 934,1,None,0,miami,1
684,SR 836,1,None,0,miami,1
685,SR 934,1,None,0,miami,1
686,I-95,1,None,0,miami,1
687,I-95,1,None,0,None,0
688,Turnpike,1,None,0,None,0
689,"SR 826,SR 934",1,None,0,miami,1
690,I-95,1,None,0,None,0
691,"SR 826,SR 934",1,None,0,miami,1
692,"SR 826,SR 934",1,None,0,miami,1
693,SR 836,1,None,0,miami,1
694,I-95,1,None,0,None,0
695,"Turnpike,SR 826",1,None,0,miami,1
696,I-95,1,None,0,None,0
697,I-95,1,None,0,None,0
698,SR 932,1,None,0,miami,1
699,SR 30,1,None,0,None,0
700,"I-95,SR 860",1,None,0,miami,1
701,SR 932,1,None,0,miami,1
702,SR 836,1,None,0,miami,1
703,None,0,None,0,None,0
704,None,0,None,0,None,0
705,I-75,1,None,0,None,0
706,"I-95,Turnpike",1,None,0,miami,1
707,"I-4,SR 435",1,None,0,None,0
708,"I-95,SR 860",1,None,0,miami,1
709,"I-4,SR 435",1,None,0,None,0
710,"I-95,SR 860",1,None,0,miami,1
711,I-4,1,None,0,None,0
712,I-4,1,None,0,None,0
713,"I-4,SR 435",1,None,0,None,0
714,"SR 826,Turnpike",1,None,0,miami,1
715,I-95,1,None,0,miami,1
716,I-95,1,None,0,None,0
717,"SR 826,Turnpike",1,None,0,miami,1
718,"SR 826,Turnpike",1,None,0,miami,1
719,SR 54,1,None,0,None,0
720,"SR 826,Turnpike",1,None,0,miami,1
721,"SR 826,Turnpike",1,None,0,miami,1
722,Turnpike,1,None,0,None,0
723,I-4,1,None,0,None,0
724,"I-95,Turnpike",1,None,0,miami,1
725,"I-95,Turnpike",1,None,0,miami,1
726,"Turnpike,I-95",1,None,0,miami,1
727,SR 916,1,None,0,"miami,opa-locka",1
728,Turnpike,1,None,0,miami,1
729,US 441,1,None,0,"alachua,micanopy",1
730,US 441,1,None,0,"alachua,micanopy",1
731,US 441,1,None,0,"alachua,micanopy",1
732,US 441,1,None,0,"alachua,micanopy",1
733,SR 30,1,None,0,None,0
734,I-95,1,None,0,oakland,1
735,SR 916,1,None,0,"miami,opa-locka",1
736,SR 836,1,None,0,miami,1
737,None,0,None,0,None,0
738,None,0,None,0,None,0
739,I-95,1,None,0,None,0
740,US 441,1,None,0,"alachua,micanopy",1
741,US 441,1,None,0,"alachua,micanopy",1
742,I-95,1,None,0,None,0
743,SR 932,1,None,0,miami,1
744,SR 836,1,None,0,miami,1
745,None,0,None,0,None,0
746,None,0,None,0,None,0
747,US 441,1,None,0,"alachua,micanopy",1
748,US 441,1,None,0,"alachua,micanopy",1
749,I-4,1,None,0,None,0
750,"I-95,SR 826",1,None,0,miami,1
751,"I-95,SR 826",1,None,0,miami,1
752,"I-4,SR 50",1,None,0,None,0
753,"I-4,SR 50",1,None,0,None,0
754,US 441,1,None,0,"alachua,micanopy",1
755,US 441,1,None,0,"alachua,micanopy",1
756,"I-4,SR 50",1,None,0,None,0
757,"I-4,SR 50",1,None,0,None,0
758,"I-4,SR 50",1,None,0,None,0
759,I-295,1,None,0,None,0
760,None,0,None,0,miami,1
761,I-295,1,None,0,None,0
762,SR 836,1,None,0,miami,1
763,I-4,1,None,0,None,0
764,I-4,1,None,0,None,0
765,SR 836,1,None,0,miami,1
766,I-295,1,None,0,None,0
767,US 441,1,None,0,"alachua,micanopy",1
768,US 441,1,None,0,"alachua,micanopy",1
769,None,0,None,0,miami,1
770,None,0,None,0,miami,1
771,I-295,1,None,0,None,0
772,SR 836,1,None,0,miami,1
773,SR 836,1,None,0,miami,1
774,I-295,1,None,0,None,0
775,US 441,1,None,0,"alachua,micanopy",1
